week,margin_short,margin_long,ratio
2025-05-16,0.0,125.3,
2025-05-23,0.0,133.1,
2025-05-30,0.0,130.6,
2025-06-06,0.0,137.6,
2025-06-13,0.0,138.7,
2025-06-20,0.0,143.0,
2025-07-04,0.0,125.9,
2025-07-11,0.0,129.2,
2025-07-18,0.0,126.5,
2025-07-25,0.0,128.8,
2025-08-01,0.0,147.4,
2025-08-08,0.0,149.2,
2025-08-15,0.0,363.4,
2025-08-22,0.0,367.3,
2025-08-29,0.0,336.4,
2025-09-05,0.0,338.0,
2025-09-12,0.0,340.7,
2025-09-19,0.0,323.7,
2025-09-26,1.1,313.2,284.73
2025-10-03,0.0,86.8,
2025-10-10,0.0,99.2,
2025-10-17,0.0,87.4,
2025-10-24,0.0,83.8,
2025-10-31,0.0,73.9,
2025-11-07,0.0,73.0,
2025-11-14,0.0,72.3,
2025-11-21,0.0,63.4,
2025-11-28,0.0,55.4,
2025-12-05,0.0,53.4,
2025-12-12,0.0,106.1,
2025-12-19,0.0,36.6,
2025-12-26,0.0,28.5,
2026-01-09,0.0,41.2,
2026-01-16,0.0,42.8,
2026-01-23,0.0,45.8,
2026-01-30,0.0,40.3,
2026-02-06,0.0,39.5,
2026-02-13,0.0,33.5,
2026-02-20,0.0,23.1,
2026-02-27,0.0,31.9,
2026-03-06,0.0,29.3,
2026-03-13,0.0,31.1,
2026-03-19,0.0,34.8,
2026-03-20,0.0,34800.0,
2026-03-27,13.7,223.5,16.31
2026-04-03,63.7,331.7,5.21
2026-04-09,0.3,446.9,1489.67
2026-04-10,0.0,476.7,
2026-04-13,0.0,448.3,
2026-04-14,1.2,438.2,365.17
2026-04-15,2.2,436.8,198.55
2026-04-16,1.4,499.3,356.64
2026-04-17,0.0,504.6,
2026-04-20,12.9,474.2,36.76
2026-04-21,3.7,494.1,133.54
2026-04-22,0.0,492.6,
2026-04-23,0.0,480.6,
2026-04-24,0.0,481.1,
2026-04-27,0.0,458.7,
2026-04-28,0.0,450.2,
2026-05-01,0.0,375.6,
2026-05-15,0.0,367.6,
2026-05-22,0.0,359.5,
2026-05-29,0.3,325.7,1085.67
2026-07-17,0.0,316.4,
2026-07-24,0.0,320.9,
2026-07-31,0.0,306.6,
2026-08-07,0.0,307.3,
2026-08-14,0.0,134.9,
2026-08-21,0.0,134.7,
