week,margin_short,margin_long,ratio
2025-05-16,5.5,12.5,2.27
2025-05-23,6.7,12.7,1.9
2025-05-30,5.1,23.4,4.59
2025-06-06,5.6,24.7,4.41
2025-06-13,5.0,24.9,4.98
2025-06-20,6.7,22.4,3.34
2025-07-04,9.3,15.8,1.7
2025-07-11,10.9,16.2,1.49
2025-07-18,11.3,15.6,1.38
2025-07-25,9.7,15.4,1.59
2025-08-01,9.7,15.2,1.57
2025-08-08,8.7,20.6,2.37
2025-08-15,12.0,15.8,1.32
2025-08-22,12.2,16.0,1.31
2025-08-29,13.8,16.1,1.17
2025-09-05,13.4,15.4,1.15
2025-09-12,12.9,17.9,1.39
2025-09-19,12.0,19.1,1.59
2025-09-26,11.1,18.6,1.68
2025-10-03,11.6,17.1,1.47
2025-10-10,12.7,16.6,1.31
2025-10-17,13.6,16.2,1.19
2025-10-24,12.5,9.1,0.73
2025-10-31,13.8,7.6,0.55
2025-11-07,14.3,7.8,0.55
2025-11-14,11.0,8.5,0.77
2025-11-21,11.9,9.2,0.77
2025-11-28,10.9,9.0,0.83
2025-12-05,10.3,9.3,0.9
2025-12-12,10.3,9.5,0.92
2025-12-19,11.2,9.5,0.85
2025-12-26,13.0,9.0,0.69
2026-01-09,11.3,8.8,0.78
2026-01-16,11.8,8.7,0.74
2026-01-23,11.8,8.5,0.72
2026-01-30,14.2,10.9,0.77
2026-02-06,16.7,8.6,0.51
2026-02-13,17.5,9.5,0.54
2026-02-20,18.5,10.9,0.59
2026-02-27,16.3,10.4,0.64
2026-03-06,21.4,10.5,0.49
2026-03-13,25.2,9.9,0.39
2026-03-18,23.6,14.0,0.59
2026-03-19,23.3,14.7,0.63
2026-03-23,21.5,14.4,0.67
2026-03-24,21.3,13.2,0.62
2026-03-25,24.6,13.5,0.55
2026-03-26,28.0,13.4,0.48
2026-03-27,35.8,13.1,0.37
2026-03-30,18.2,13.3,0.73
2026-04-03,11.8,13.5,1.14
2026-04-10,10.4,13.2,1.27
2026-04-17,12.5,13.7,1.1
2026-04-24,15.4,14.7,0.95
2026-05-01,14.4,15.1,1.05
2026-05-15,15.6,14.1,0.9
2026-05-22,18.6,13.9,0.75
