week,margin_short,margin_long,ratio
2025-12-26,0.6,173.4,289.0
2026-01-09,0.0,148.6,
2026-01-16,0.0,130.1,
2026-01-23,0.0,123.0,
2026-01-30,0.0,126.7,
2026-02-06,0.0,112.6,
2026-02-13,0.0,115.0,
2026-02-20,0.0,106.8,
2026-02-27,0.0,101.3,
2026-03-06,0.0,97.4,
2026-03-13,0.0,99.7,
2026-03-19,0.0,100.4,
2026-03-27,0.0,114.9,
2026-04-03,0.0,101.8,
2026-04-10,0.0,101.9,
2026-04-17,0.0,104.8,
2026-04-24,0.0,97.6,
2026-05-01,0.0,97.1,
2026-05-15,0.0,95.0,
2026-05-22,0.0,91.0,
2026-05-29,0.0,92.9,
2026-07-17,0.0,81.3,
2026-07-24,0.0,81.4,
2026-07-31,0.0,81.6,
2026-08-07,0.0,82.7,
2026-08-14,0.0,78.7,
2026-08-21,0.0,79.3,
