week,margin_short,margin_long,ratio
2025-05-16,0.0,432.3,
2025-05-23,0.0,418.5,
2025-05-30,0.0,414.5,
2025-06-06,0.1,414.4,4144.0
2025-06-13,0.0,411.4,
2025-06-20,0.0,516.0,
2025-07-02,24.9,979.7,39.35
2025-07-03,19.2,975.4,50.8
2025-07-04,4.2,974.2,231.95
2025-07-07,6.7,939.6,140.24
2025-07-08,8.9,936.0,105.17
2025-07-09,2.3,1007.5,438.04
2025-07-10,4.8,948.7,197.65
2025-07-11,0.0,946.9,
2025-07-14,0.0,986.1,
2025-07-15,14.7,1083.6,73.71
2025-07-16,105.1,1101.2,10.48
2025-07-17,36.6,1047.4,28.62
2025-07-18,2.7,956.8,354.37
2025-07-22,55.4,815.1,14.71
2025-07-23,6.5,815.7,125.49
2025-07-24,2.5,802.1,320.84
2025-07-25,0.0,742.6,
2025-07-28,0.2,700.3,3501.5
2025-07-29,0.6,692.4,1154.0
2025-07-30,0.0,682.0,
2025-07-31,5.9,654.2,110.88
2025-08-01,0.1,640.5,6405.0
2025-08-04,0.2,629.8,3149.0
2025-08-05,1.1,630.7,573.36
2025-08-06,0.0,626.8,
2025-08-07,0.0,621.2,
2025-08-08,0.0,607.8,
2025-08-12,3.7,602.6,162.86
2025-08-13,13.9,595.2,42.82
2025-08-14,2.0,596.9,298.45
2025-08-15,0.0,587.3,
2025-08-18,0.8,596.7,745.88
2025-08-19,0.0,687.2,
2025-08-20,0.0,736.0,
2025-08-21,0.0,740.0,
2025-08-22,7.2,655.8,91.08
2025-08-25,3.8,804.3,211.66
2025-08-26,0.0,819.5,
2025-08-27,0.0,786.6,
2025-08-28,0.5,805.0,1610.0
2025-08-29,1.1,781.2,710.18
2025-09-01,0.1,779.6,7796.0
2025-09-02,0.0,777.9,
2025-09-03,0.0,755.4,
2025-09-04,0.1,731.5,7315.0
2025-09-05,0.0,724.3,
2025-09-12,0.0,748.6,
2025-09-19,0.0,724.3,
2025-09-26,0.0,717.2,
2025-10-03,0.0,668.1,
2025-10-10,0.0,688.2,
2025-10-17,0.0,650.3,
2025-10-24,3.4,749.2,220.35
2025-10-31,0.0,701.3,
2025-11-07,0.0,659.3,
2025-11-14,6.1,575.7,94.38
2025-11-21,0.0,605.0,
2025-11-28,0.0,584.3,
2025-12-05,0.0,570.8,
2025-12-12,0.1,530.0,5300.0
2025-12-19,0.0,549.3,
2025-12-26,0.0,488.3,
2026-01-09,0.0,456.1,
2026-01-16,0.0,475.1,
2026-01-23,0.0,494.3,
2026-01-30,0.0,508.9,
2026-02-06,0.0,532.5,
2026-02-13,0.0,465.2,
2026-02-20,0.0,434.2,
2026-02-27,0.0,416.8,
2026-03-06,0.0,410.7,
2026-03-13,0.0,417.3,
2026-03-19,3.4,644.5,189.56
2026-03-20,3400.0,644500.0,189.56
2026-03-23,1.3,561.9,432.23
2026-03-24,43.7,540.8,12.38
2026-03-25,8.3,872.7,105.14
2026-03-26,1.5,1033.9,689.27
2026-03-27,0.4,1071.1,2677.75
2026-03-30,5.9,1075.4,182.27
2026-03-31,0.2,1101.0,5505.0
2026-04-01,0.0,1099.5,
2026-04-02,0.0,1127.2,
2026-04-03,80.3,1006.0,12.53
2026-04-06,21.8,964.4,44.24
2026-04-07,6.4,1014.4,158.5
2026-04-08,1.0,1034.4,1034.4
2026-04-09,128.8,1074.0,8.34
2026-04-10,0.5,990.8,1981.6
2026-04-13,0.1,1058.8,10588.0
2026-04-14,0.0,1006.5,
2026-04-15,20.5,997.1,48.64
2026-04-16,0.1,913.0,9130.0
2026-04-17,6.0,845.4,140.9
2026-04-20,0.6,764.9,1274.83
2026-04-21,0.0,779.8,
2026-04-22,0.0,798.4,
2026-04-23,0.0,816.8,
2026-04-24,0.1,844.6,8446.0
2026-04-27,0.0,850.3,
2026-04-28,0.0,853.1,
2026-04-30,1.2,840.1,700.08
2026-05-01,0.0,837.3,
2026-05-07,0.0,849.1,
2026-05-08,0.0,783.6,
2026-05-11,0.0,860.8,
2026-05-12,0.0,931.3,
2026-05-13,0.0,904.5,
2026-05-14,3.6,849.8,236.06
2026-05-15,0.0,820.9,
2026-05-18,1.3,905.7,696.69
2026-05-19,0.5,1013.4,2026.8
2026-05-20,0.0,1054.6,
2026-05-21,0.0,1023.2,
2026-05-22,0.0,968.1,
2026-05-25,0.0,924.6,
2026-05-26,0.3,963.7,3212.33
2026-05-27,0.0,1087.1,
2026-05-28,0.0,1036.1,
2026-05-29,0.0,1075.2,
2026-06-01,0.0,1096.4,
2026-06-02,0.0,1087.4,
2026-06-03,0.0,1058.8,
2026-06-04,0.0,1021.1,
2026-06-05,0.3,1013.3,3377.67
2026-06-08,0.0,986.1,
2026-06-09,0.0,922.8,
2026-06-10,0.0,900.7,
2026-06-11,0.0,912.5,
2026-06-12,0.0,900.4,
2026-06-15,0.0,864.1,
2026-06-19,0.0,1008.7,
2026-06-26,0.0,989.2,
2026-07-17,0.8,969.5,1211.88
2026-07-24,0.0,969.5,
2026-07-31,0.0,897.2,
2026-08-07,0.0,848.4,
2026-08-14,0.0,821.2,
