week,margin_short,margin_long,ratio
2025-05-16,121.8,2388.3,19.61
2025-05-23,121.6,2397.2,19.71
2025-05-30,121.7,2578.6,21.19
2025-06-06,139.3,2729.4,19.59
2025-06-13,191.4,2731.4,14.27
2025-06-20,688.6,2638.7,3.83
2025-07-04,1269.1,2472.8,1.95
2025-07-11,1356.9,2446.4,1.8
2025-07-18,1296.7,2326.7,1.79
2025-07-25,1290.7,2171.8,1.68
2025-08-01,1262.4,2327.2,1.84
2025-08-08,1269.5,2102.6,1.66
2025-08-15,1689.3,2334.0,1.38
2025-08-20,1678.2,2039.9,1.22
2025-08-21,1644.5,2266.9,1.38
2025-08-22,1600.3,2322.0,1.45
2025-08-25,1599.5,2089.1,1.31
2025-08-26,1599.2,2076.5,1.3
2025-08-27,1590.5,1786.8,1.12
2025-08-28,1589.2,1797.5,1.13
2025-08-29,1587.3,1936.6,1.22
2025-09-01,1605.8,2113.8,1.32
2025-09-02,1604.5,2146.5,1.34
2025-09-03,1582.5,2245.4,1.42
2025-09-05,1583.4,2243.3,1.42
2025-09-12,1588.5,2260.4,1.42
2025-09-19,1570.8,2414.4,1.54
2025-09-26,1571.4,2445.3,1.56
2025-10-03,1648.9,2575.5,1.56
2025-10-10,1675.6,2549.1,1.52
2025-10-17,1889.3,2691.8,1.42
2025-10-24,1870.9,2862.7,1.53
2025-10-31,1877.1,2893.3,1.54
2025-11-07,1876.6,2996.8,1.6
2025-11-14,1715.4,2406.3,1.4
2025-11-21,1696.0,2255.4,1.33
2025-11-28,1684.1,2255.8,1.34
2025-12-05,1676.2,2143.7,1.28
2025-12-12,1229.2,1742.8,1.42
2025-12-19,1068.9,1514.4,1.42
2025-12-26,1188.7,1333.4,1.12
2026-01-09,1150.4,1281.8,1.11
2026-01-16,1150.5,1359.2,1.18
2026-01-23,911.6,1452.8,1.59
2026-01-30,697.5,1367.3,1.96
2026-02-06,676.2,1383.1,2.05
2026-02-13,723.4,1583.6,2.19
2026-02-20,846.6,1345.2,1.59
2026-02-27,760.5,1168.2,1.54
2026-03-06,523.3,1079.2,2.06
2026-03-13,487.4,1156.0,2.37
2026-03-19,503.6,1157.9,2.3
2026-03-27,493.2,1030.1,2.09
2026-04-03,562.2,892.6,1.59
2026-04-10,549.7,995.4,1.81
2026-04-17,472.4,1114.5,2.36
2026-04-24,472.8,1389.6,2.94
2026-05-01,461.0,1467.3,3.18
2026-05-15,475.9,1550.8,3.26
2026-05-22,297.5,1929.1,6.48
2026-05-29,305.7,2162.4,7.07
2026-06-05,521.3,2183.9,4.19
2026-06-12,515.1,2029.4,3.94
