date,open,high,low,close,adj close,volume,dividends,stock splits
2025-12-12,983.0,1006.5,982.9000244140624,1003.0,989.5763549804688,2193600,0.0,0.0
2025-12-15,1009.0,1034.0,1009.0,1030.0,1016.2149658203124,1852600,0.0,0.0
2025-12-16,1023.0,1025.0,994.4000244140624,1001.0,987.6030883789062,1492700,0.0,0.0
2025-12-17,998.9000244140624,1001.5,982.7000122070312,991.0,977.7369384765624,1204500,0.0,0.0
2025-12-18,992.0999755859376,996.9000244140624,981.5,984.2000122070312,971.0279541015624,879000,0.0,0.0
2025-12-19,987.2999877929688,1006.0,984.5999755859376,1001.0,987.6030883789062,1666700,0.0,0.0
2025-12-22,1023.0,1029.0,1012.5,1016.5,1002.8956909179688,1332600,0.0,0.0
2025-12-23,1017.0,1034.0,1014.5,1023.0,1009.3086547851562,949900,0.0,0.0
2025-12-24,1026.0,1029.5,1007.0,1011.5,997.9625854492188,945000,0.0,0.0
2025-12-25,1018.0,1019.0,1003.0,1013.0,999.4425048828124,564400,0.0,0.0
2025-12-26,1019.0,1019.0,1000.5,1005.5,992.0429077148438,840400,0.0,0.0
2025-12-29,1008.5,1022.5,1003.5,1022.5,1008.8153686523438,898900,0.0,0.0
2025-12-30,1021.5,1036.0,1018.0,1018.0,1004.3756103515624,783600,0.0,0.0
2026-01-05,1030.0,1044.0,1025.5,1044.0,1030.027587890625,1136700,0.0,0.0
2026-01-06,1051.0,1072.0,1050.0,1067.0,1052.7198486328125,1377800,0.0,0.0
2026-01-07,1067.0,1076.5,1061.5,1069.5,1055.186279296875,1277800,0.0,0.0
2026-01-08,1069.0,1072.0,1056.0,1059.5,1045.3201904296875,950600,0.0,0.0
2026-01-09,1076.5,1097.0,1074.5,1086.0,1071.4654541015625,1472400,0.0,0.0
2026-01-13,1130.0,1135.5,1101.5,1115.5,1100.5706787109375,1758000,0.0,0.0
2026-01-14,1136.5,1137.5,1113.0,1128.0,1112.9034423828125,1622400,0.0,0.0
2026-01-15,1128.5,1161.5,1127.0,1161.0,1145.4617919921875,1608800,0.0,0.0
2026-01-16,1161.0,1172.0,1158.5,1165.5,1149.9014892578125,1505300,0.0,0.0
2026-01-19,1158.0,1159.0,1136.0,1157.5,1142.008544921875,1154200,0.0,0.0
2026-01-20,1149.0,1151.5,1137.0,1145.0,1129.6759033203125,983700,0.0,0.0
2026-01-21,1115.0,1129.0,1102.5,1123.5,1108.463623046875,1223400,0.0,0.0
2026-01-22,1140.0,1156.5,1136.0,1148.5,1133.1290283203125,1276400,0.0,0.0
2026-01-23,1148.5,1178.0,1148.5,1168.5,1152.861328125,1151500,0.0,0.0
2026-01-26,1143.0,1161.0,1137.0,1147.5,1132.1424560546875,1286500,0.0,0.0
2026-01-27,1138.0,1153.0,1131.0,1153.0,1137.56884765625,956600,0.0,0.0
2026-01-28,1141.0,1145.5,1129.5,1136.5,1121.2896728515625,1259100,0.0,0.0
