week,margin_short,margin_long,ratio
2025-05-16,0.3,8.6,28.67
2025-05-23,0.7,8.8,12.57
2025-05-30,0.2,9.2,46.0
2025-06-06,0.4,6.5,16.25
2025-06-13,0.6,4.8,8.0
2025-06-20,0.6,6.0,10.0
2025-07-04,0.6,6.7,11.17
2025-07-11,0.5,6.5,13.0
2025-07-18,0.6,5.8,9.67
2025-07-25,0.6,5.4,9.0
2025-08-01,0.6,6.5,10.83
2025-08-08,0.6,7.5,12.5
2025-08-15,0.8,7.6,9.5
2025-08-22,0.6,9.7,16.17
2025-08-29,0.6,9.7,16.17
2025-09-05,1.1,10.5,9.55
2025-09-12,0.9,11.3,12.56
2025-09-19,0.8,12.2,15.25
2025-09-26,0.9,13.7,15.22
2025-10-03,1.1,11.2,10.18
2025-10-10,0.8,12.8,16.0
2025-10-17,0.9,12.8,14.22
2025-10-24,1.0,12.2,12.2
2025-10-31,0.8,12.6,15.75
2025-11-07,0.9,12.3,13.67
2025-11-14,1.0,11.6,11.6
2025-11-21,1.2,10.9,9.08
2025-11-28,1.3,10.7,8.23
2025-12-05,2.2,10.1,4.59
2025-12-12,5.3,9.5,1.79
2025-12-19,8.6,6.7,0.78
2025-12-26,65.8,10.0,0.15
2026-01-09,9.5,7.1,0.75
2026-01-16,8.3,6.1,0.73
2026-01-23,8.1,7.0,0.86
2026-01-30,8.0,21.7,2.71
2026-02-06,7.4,22.6,3.05
2026-02-13,5.2,23.4,4.5
2026-02-20,4.5,24.8,5.51
2026-02-27,3.5,13.6,3.89
2026-03-06,2.2,12.4,5.64
2026-03-13,1.3,12.7,9.77
2026-03-19,4.3,14.5,3.37
2026-03-27,4.9,10.7,2.18
2026-04-03,5.4,8.3,1.54
2026-04-10,3.8,8.0,2.11
2026-04-17,2.6,7.9,3.04
2026-04-24,2.0,7.8,3.9
2026-05-01,2.0,7.7,3.85
2026-05-15,1.7,7.9,4.65
2026-05-22,1.3,8.3,6.38
2026-05-29,1.4,7.6,5.43
2026-07-17,0.5,5.0,10.0
