week,margin_short,margin_long,ratio
2025-05-16,0.0,163.4,
2025-05-23,0.0,159.8,
2025-05-30,0.0,155.1,
2025-06-06,0.0,150.5,
2025-06-13,0.0,145.6,
2025-06-20,0.0,151.1,
2025-07-04,0.0,148.8,
2025-07-11,0.0,145.4,
2025-07-18,0.0,153.4,
2025-07-25,0.0,146.2,
2025-08-01,0.0,143.1,
2025-08-08,0.0,142.0,
2025-08-15,0.0,165.7,
2025-08-22,0.0,153.8,
2025-08-29,0.0,148.3,
2025-09-05,0.0,148.3,
2025-09-12,0.0,139.7,
2025-09-19,0.0,140.5,
2025-09-26,0.0,146.3,
2025-10-03,0.0,137.0,
2025-10-10,0.0,137.1,
2025-10-17,0.0,132.8,
2025-10-24,0.0,137.4,
2025-10-31,0.0,135.7,
2025-11-07,0.0,132.6,
2025-11-14,0.0,122.8,
2025-11-21,0.0,120.5,
2025-11-28,0.0,120.3,
2025-12-05,0.0,119.8,
2025-12-12,0.0,120.2,
2025-12-19,0.0,112.9,
2025-12-26,0.0,116.4,
2026-01-09,0.0,116.4,
2026-01-16,0.0,114.0,
2026-01-23,0.0,114.9,
2026-01-30,0.0,111.4,
2026-02-06,0.0,111.0,
2026-02-13,0.0,113.2,
2026-02-20,0.0,110.2,
2026-02-27,0.0,109.3,
2026-03-06,0.0,108.9,
2026-03-13,0.0,109.5,
2026-03-19,0.0,111.5,
2026-03-27,0.0,122.2,
2026-04-03,0.0,120.9,
2026-04-10,0.0,118.2,
2026-04-17,0.0,117.3,
2026-04-24,0.0,116.3,
2026-05-01,0.0,114.5,
2026-05-15,0.0,114.5,
2026-05-22,0.0,113.5,
2026-05-29,0.0,113.0,
2026-06-05,0.0,111.8,
2026-06-12,0.0,111.3,
2026-06-19,0.0,116.2,
2026-06-26,0.0,116.2,
2026-07-17,0.0,271.9,
2026-07-24,0.3,1122.1,3740.33
2026-07-31,0.0,1076.0,
2026-08-07,0.0,843.8,
2026-08-14,0.0,681.5,
