week,margin_short,margin_long,ratio
2025-05-30,38.4,130.6,3.4
2025-06-06,67.6,231.0,3.42
2025-06-13,60.6,223.6,3.69
2025-06-20,53.8,229.2,4.26
2025-07-04,51.6,269.2,5.22
2025-07-11,70.6,247.8,3.51
2025-07-18,58.6,246.6,4.21
2025-07-25,49.8,218.0,4.38
2025-08-01,59.0,211.2,3.58
2025-08-08,69.4,207.8,2.99
2025-08-15,57.0,194.0,3.4
2025-08-22,48.6,196.0,4.03
2025-08-29,52.6,206.4,3.92
2025-09-05,55.6,216.0,3.88
2025-09-12,58.6,231.0,3.94
2025-09-19,64.6,237.0,3.67
2025-09-26,62.4,258.4,4.14
2025-10-03,75.2,223.4,2.97
2025-10-10,72.8,341.0,4.68
2025-10-17,76.2,339.8,4.46
2025-10-24,88.8,328.2,3.7
2025-10-31,130.2,304.8,2.34
2025-11-07,262.4,349.6,1.33
2025-11-14,530.2,348.0,0.66
2025-11-21,1030.4,287.8,0.28
2025-11-28,199.0,204.6,1.03
2025-12-05,90.3,196.2,2.17
2025-12-12,83.6,178.7,2.14
2025-12-19,93.4,206.1,2.21
2025-12-26,85.0,201.4,2.37
2026-01-09,73.2,153.4,2.1
2026-01-16,44.2,166.9,3.78
2026-01-23,27.6,197.1,7.14
2026-01-30,20.6,221.5,10.75
2026-02-06,14.4,225.1,15.63
2026-02-13,15.3,209.4,13.69
2026-02-20,18.5,220.2,11.9
2026-02-27,20.5,204.7,9.99
2026-03-06,11.1,192.9,17.38
2026-03-13,4.6,183.7,39.93
2026-03-19,5.2,186.4,35.85
2026-03-20,5200.0,186400.0,35.85
2026-03-27,2.9,240.9,83.07
2026-04-03,3.4,170.1,50.03
2026-04-10,15.5,181.4,11.7
2026-04-17,27.2,170.0,6.25
2026-04-24,15.3,144.2,9.42
2026-05-01,21.1,146.8,6.96
2026-05-15,57.1,151.9,2.66
2026-05-22,216.5,144.8,0.67
2026-05-29,78.4,183.6,2.34
2026-07-17,52.8,81.5,1.54
2026-07-24,46.1,91.2,1.98
2026-07-31,56.8,141.1,2.48
2026-08-07,49.9,145.2,2.91
2026-08-14,47.5,165.1,3.48
2026-08-21,40.0,161.6,4.04
