week,margin_short,margin_long,ratio
2025-12-05,0.0,0.0,
2025-12-12,0.8,328.8,411.0
2025-12-19,3.5,321.3,91.8
2025-12-26,3.1,332.1,107.13
2026-01-09,4.0,335.1,83.78
2026-01-16,3.8,312.0,82.11
2026-01-23,4.2,287.1,68.36
2026-01-30,3.9,292.6,75.03
2026-02-06,2.9,288.2,99.38
2026-02-13,2.6,287.6,110.62
2026-02-20,0.4,303.9,759.75
2026-02-27,0.0,302.1,
2026-03-06,0.1,312.9,3129.0
2026-03-13,0.2,317.1,1585.5
2026-03-19,0.2,309.3,1546.5
2026-03-27,0.3,321.3,1071.0
2026-04-03,0.6,323.9,539.83
2026-04-10,2.3,343.5,149.35
2026-04-17,5.1,365.1,71.59
2026-04-24,5.8,341.9,58.95
2026-05-01,4.8,347.6,72.42
2026-05-15,7.8,352.6,45.21
2026-05-22,8.8,267.2,30.36
2026-05-29,7.2,256.7,35.65
2026-07-17,6.9,376.2,54.52
2026-07-24,7.0,369.7,52.81
