week,margin_short,margin_long,ratio
2025-05-16,3.8,124.5,32.76
2025-05-23,2.2,118.8,54.0
2025-05-30,2.3,116.0,50.43
2025-06-06,2.5,103.6,41.44
2025-06-13,3.1,109.3,35.26
2025-06-20,2.8,120.5,43.04
2025-07-04,3.6,98.6,27.39
2025-07-11,3.3,103.1,31.24
2025-07-18,2.3,96.0,41.74
2025-07-25,2.4,83.8,34.92
2025-08-01,2.5,86.9,34.76
2025-08-08,2.7,82.3,30.48
2025-08-15,2.4,85.4,35.58
2025-08-22,2.5,82.8,33.12
2025-08-29,2.5,118.5,47.4
2025-09-05,3.4,111.7,32.85
2025-09-12,2.8,112.1,40.04
2025-09-19,2.1,114.9,54.71
2025-09-26,17.1,109.1,6.38
2025-10-03,2.2,113.8,51.73
2025-10-10,1.9,108.9,57.32
2025-10-17,2.1,102.7,48.9
2025-10-24,1.8,102.8,57.11
2025-10-31,1.5,72.9,48.6
2025-11-07,0.9,70.1,77.89
2025-11-14,0.9,67.7,75.22
2025-11-21,1.1,63.8,58.0
2025-11-28,1.1,61.4,55.82
2025-12-05,1.2,62.2,51.83
2025-12-12,2.1,62.4,29.71
2025-12-19,3.3,64.1,19.42
2025-12-26,5.2,68.0,13.08
2026-01-09,7.2,68.6,9.53
2026-01-16,7.3,62.2,8.52
2026-01-23,7.6,68.4,9.0
2026-01-30,6.8,69.9,10.28
2026-02-06,14.0,67.0,4.79
2026-02-13,7.1,66.2,9.32
2026-02-20,7.1,63.3,8.92
2026-02-27,6.4,58.2,9.09
2026-03-06,3.9,59.8,15.33
2026-03-13,4.0,61.1,15.28
2026-03-19,3.7,64.7,17.49
2026-03-27,10.0,60.8,6.08
2026-04-03,3.6,65.9,18.31
2026-04-10,3.6,62.0,17.22
2026-04-17,3.6,63.8,17.72
2026-04-24,3.7,67.8,18.32
2026-05-01,3.6,71.6,19.89
2026-05-15,3.4,120.2,35.35
2026-05-22,3.7,130.1,35.16
2026-05-29,3.9,126.5,32.44
2026-07-17,0.7,124.2,177.43
2026-07-24,0.8,119.4,149.25
2026-07-31,0.8,121.0,151.25
2026-08-07,8.7,81.8,9.4
2026-08-14,7.5,68.1,9.08
