week,margin_short,margin_long,ratio
2025-05-16,1.9,51.4,27.05
2025-05-23,0.1,50.7,507.0
2025-05-30,0.1,40.0,400.0
2025-06-06,0.4,42.9,107.25
2025-06-13,0.0,46.7,
2025-06-20,0.0,53.7,
2025-07-04,0.1,63.4,634.0
2025-07-11,0.2,65.0,325.0
2025-07-18,0.2,67.0,335.0
2025-07-25,0.3,61.3,204.33
2025-08-01,0.1,60.9,609.0
2025-08-08,0.2,62.6,313.0
2025-08-15,0.6,58.5,97.5
2025-08-22,0.9,58.2,64.67
2025-08-29,1.1,55.9,50.82
2025-09-05,1.6,47.8,29.88
2025-09-12,1.3,57.1,43.92
2025-09-19,0.6,59.6,99.33
2025-09-25,0.7,57.7,82.43
2025-09-26,0.5,55.3,110.6
2025-09-29,0.5,53.8,107.6
2025-09-30,0.3,56.2,187.33
2025-10-01,0.3,54.6,182.0
2025-10-03,0.4,55.0,137.5
2025-10-10,0.5,52.4,104.8
2025-10-17,0.6,51.4,85.67
2025-10-24,1.1,54.2,49.27
2025-10-31,1.0,71.6,71.6
2025-11-07,1.4,63.8,45.57
2025-11-14,0.7,70.9,101.29
2025-11-21,0.6,70.1,116.83
2025-11-28,0.7,68.8,98.29
2025-12-05,0.6,69.1,115.17
2025-12-12,1.0,66.5,66.5
2025-12-19,0.3,65.9,219.67
2025-12-26,0.3,67.8,226.0
2026-01-09,0.1,52.8,528.0
2026-01-16,0.1,54.4,544.0
2026-01-23,20.9,104.6,5.0
2026-01-30,6.1,116.1,19.03
2026-02-06,3.5,123.5,35.29
2026-02-13,10.9,143.6,13.17
2026-02-20,1.9,130.1,68.47
2026-02-27,1.5,134.6,89.73
2026-03-06,1.0,119.9,119.9
2026-03-13,0.7,114.6,163.71
2026-03-19,0.6,114.2,190.33
2026-03-20,600.0,114200.0,190.33
2026-03-27,10.6,106.1,10.01
2026-04-03,0.1,104.0,1040.0
2026-04-10,0.3,109.3,364.33
2026-04-17,3.9,134.7,34.54
2026-04-24,3.6,132.3,36.75
2026-05-01,4.8,123.9,25.81
2026-05-15,4.2,151.4,36.05
2026-05-22,1.3,135.0,103.85
2026-05-29,4.1,151.3,36.9
2026-07-17,0.7,144.7,206.71
