week,margin_short,margin_long,ratio
2025-10-24,3.1,710.6,229.23
2025-10-31,0.3,897.2,2990.67
2025-11-07,0.0,956.6,
2025-11-14,0.0,840.3,
2025-11-21,0.0,571.6,
2025-11-28,0.0,706.5,
2025-12-05,0.0,506.0,
2025-12-12,0.1,489.4,4894.0
2025-12-19,0.0,510.9,
2025-12-26,0.0,466.1,
2026-01-09,0.0,482.1,
2026-01-16,0.0,478.1,
2026-01-23,0.0,464.5,
2026-01-30,0.0,460.3,
2026-02-06,0.0,473.5,
2026-02-13,2.1,492.0,234.29
2026-02-20,0.0,669.1,
2026-02-27,0.0,688.0,
2026-03-06,0.0,543.5,
2026-03-13,0.0,531.0,
2026-03-19,0.0,518.0,
2026-03-27,0.0,504.3,
2026-04-03,0.0,486.8,
2026-04-10,0.0,469.5,
2026-04-17,0.0,459.5,
2026-04-24,0.0,442.5,
2026-05-01,0.0,424.4,
2026-05-15,0.0,403.9,
2026-05-22,0.0,378.9,
2026-05-29,0.0,368.7,
2026-06-05,0.0,362.5,
2026-06-12,0.0,366.6,
2026-06-19,0.0,382.3,
2026-06-26,0.0,400.7,
2026-07-17,0.0,346.2,
2026-07-24,0.0,341.2,
2026-07-31,0.0,330.2,
2026-08-07,0.0,336.3,
2026-08-14,0.0,346.2,
2026-08-21,0.0,352.3,
2026-08-28,0.0,324.5,
