week,margin_short,margin_long,ratio
2025-05-16,5.2,107.0,20.58
2025-05-23,1.2,110.4,92.0
2025-05-30,1.8,111.8,62.11
2025-06-06,4.8,109.6,22.83
2025-06-13,4.4,100.2,22.77
2025-06-20,6.2,90.8,14.65
2025-07-04,4.4,89.4,20.32
2025-07-11,5.8,101.8,17.55
2025-07-18,26.6,117.2,4.41
2025-07-25,30.0,135.6,4.52
2025-08-01,32.8,118.0,3.6
2025-08-08,38.0,124.4,3.27
2025-08-15,45.0,117.0,2.6
2025-08-22,47.2,119.4,2.53
2025-08-29,55.1,151.6,2.75
2025-09-05,46.5,235.6,5.07
2025-09-12,48.2,150.8,3.13
2025-09-19,50.9,152.4,2.99
2025-09-26,92.9,141.5,1.52
2025-10-03,50.0,138.6,2.77
2025-10-10,53.6,150.0,2.8
2025-10-17,49.5,154.7,3.13
2025-10-24,46.3,155.4,3.36
2025-10-31,42.7,154.3,3.61
2025-11-07,38.2,153.5,4.02
2025-11-14,24.6,160.6,6.53
2025-11-21,29.8,148.5,4.98
2025-11-28,26.0,152.0,5.85
2025-12-05,25.8,145.3,5.63
2025-12-12,24.1,141.0,5.85
2025-12-19,30.2,135.6,4.49
2025-12-26,30.0,140.3,4.68
2026-01-09,32.8,146.7,4.47
2026-01-16,29.0,138.8,4.79
2026-01-23,33.3,137.7,4.14
2026-01-30,37.8,136.0,3.6
2026-02-06,43.7,141.3,3.23
2026-02-13,39.7,137.6,3.47
2026-02-20,67.3,128.4,1.91
2026-02-27,60.3,109.5,1.82
2026-03-06,63.4,102.4,1.62
2026-03-13,83.5,103.4,1.24
2026-03-19,100.5,104.5,1.04
2026-03-20,100500.0,104500.0,1.04
2026-03-27,143.7,86.7,0.6
2026-04-03,125.3,84.2,0.67
2026-04-10,121.4,102.7,0.85
2026-04-17,130.7,95.2,0.73
2026-04-24,148.2,96.5,0.65
2026-05-01,153.7,96.4,0.63
2026-05-15,150.0,123.9,0.83
2026-05-22,188.1,126.5,0.67
2026-05-29,169.3,125.4,0.74
2026-07-17,67.7,157.9,2.33
2026-07-24,60.3,156.6,2.6
2026-07-31,52.1,162.7,3.12
