week,margin_short,margin_long,ratio
2025-05-16,1.1,13.2,12.0
2025-05-23,1.1,14.1,12.82
2025-05-30,1.1,14.1,12.82
2025-06-06,1.1,14.9,13.55
2025-06-13,1.1,15.1,13.73
2025-06-20,1.1,14.6,13.27
2025-07-04,1.0,15.4,15.4
2025-07-11,1.0,20.4,20.4
2025-07-18,1.0,17.9,17.9
2025-07-25,1.0,18.4,18.4
2025-08-01,1.0,17.4,17.4
2025-08-08,1.0,17.7,17.7
2025-08-15,1.0,13.7,13.7
2025-08-22,1.0,12.6,12.6
2025-08-29,1.0,12.2,12.2
2025-09-05,1.0,9.7,9.7
2025-09-12,1.0,7.6,7.6
2025-09-19,1.0,8.2,8.2
2025-09-26,1.0,6.0,6.0
2025-10-03,1.0,8.3,8.3
2025-10-10,1.0,6.5,6.5
2025-10-17,1.0,6.7,6.7
2025-10-24,1.0,7.2,7.2
2025-10-31,1.0,8.0,8.0
2025-11-07,1.0,8.1,8.1
2025-11-14,1.0,8.3,8.3
2025-11-21,1.0,7.4,7.4
2025-11-28,1.0,8.1,8.1
2025-12-05,1.0,10.0,10.0
2025-12-12,1.0,8.8,8.8
2025-12-19,1.0,8.7,8.7
2025-12-26,1.0,10.8,10.8
2026-01-09,1.0,8.5,8.5
2026-01-16,1.0,8.6,8.6
2026-01-23,1.0,8.4,8.4
2026-01-30,1.0,5.9,5.9
2026-02-06,1.0,5.4,5.4
2026-02-13,1.0,6.9,6.9
2026-02-20,1.0,8.3,8.3
2026-02-27,1.0,7.0,7.0
2026-03-06,1.0,6.2,6.2
2026-03-13,1.0,6.1,6.1
2026-03-19,1.0,5.1,5.1
2026-03-20,1000.0,5100.0,5.1
2026-03-27,1.0,4.7,4.7
2026-04-03,1.0,6.0,6.0
2026-04-10,1.0,7.3,7.3
2026-04-17,1.0,7.9,7.9
2026-04-24,1.0,8.1,8.1
2026-05-01,1.0,8.7,8.7
2026-05-15,0.5,7.7,15.4
2026-05-22,0.5,8.5,17.0
2026-05-29,0.5,8.4,16.8
2026-07-17,0.5,14.9,29.8
2026-07-24,0.5,14.7,29.4
2026-07-31,0.5,14.9,29.8
2026-08-07,0.5,14.8,29.6
2026-08-14,0.5,14.2,28.4
2026-08-21,0.5,16.1,32.2
2026-08-28,0.5,15.2,30.4
