week,margin_short,margin_long,ratio
2025-05-16,2.3,1090.5,474.13
2025-05-23,1.9,1289.7,678.79
2025-05-30,1.0,1534.6,1534.6
2025-06-06,1.0,1746.2,1746.2
2025-06-13,6.3,1803.5,286.27
2025-06-20,2.8,1658.9,592.46
2025-07-04,5.8,1513.8,261.0
2025-07-11,0.8,1654.1,2067.63
2025-07-18,0.8,1718.6,2148.25
2025-07-25,0.8,1496.8,1871.0
2025-08-01,1.8,1379.6,766.44
2025-08-08,41.9,1057.0,25.23
2025-08-15,41.9,1118.8,26.7
2025-08-22,41.9,1011.5,24.14
2025-08-29,42.1,949.6,22.56
2025-09-05,44.2,1008.6,22.82
2025-09-12,43.7,1159.0,26.52
2025-09-19,47.0,1093.5,23.27
2025-09-26,44.9,1071.0,23.85
2025-10-03,42.6,1020.1,23.95
2025-10-10,42.3,905.2,21.4
2025-10-17,43.0,814.4,18.94
2025-10-24,42.5,728.2,17.13
2025-10-31,42.3,541.5,12.8
2025-11-07,42.4,530.6,12.51
2025-11-14,43.3,531.2,12.27
2025-11-21,42.7,536.5,12.56
2025-11-28,43.8,513.9,11.73
2025-12-05,87.6,765.6,8.74
2025-12-12,13.3,845.2,63.55
2025-12-19,7.0,746.8,106.69
2025-12-26,6.7,554.7,82.79
2026-01-09,6.5,615.7,94.72
2026-01-16,6.5,621.3,95.58
2026-01-23,1.0,868.4,868.4
2026-01-30,1.0,778.6,778.6
2026-02-06,0.8,782.4,978.0
2026-02-13,5.1,922.1,180.8
2026-02-20,20.0,1304.6,65.23
2026-02-27,3.5,989.9,282.83
2026-03-06,3.8,747.3,196.66
2026-03-13,4.3,822.9,191.37
2026-03-19,10.5,880.6,83.87
2026-03-20,10500.0,880600.0,83.87
2026-03-27,25.6,1130.2,44.15
2026-04-03,12.4,1007.0,81.21
2026-04-10,12.0,1180.1,98.34
2026-04-17,6.3,1327.0,210.63
2026-04-24,7.3,1887.9,258.62
2026-05-01,6.1,1610.9,264.08
2026-05-15,20.7,1284.0,62.03
2026-05-22,33.8,1189.5,35.19
2026-05-29,248.6,1162.7,4.68
2026-07-17,0.7,1378.7,1969.57
2026-07-24,0.8,1369.9,1712.38
2026-07-31,0.4,1206.3,3015.75
2026-08-07,1.3,1160.2,892.46
2026-08-14,0.4,1172.1,2930.25
2026-08-21,0.1,1434.4,14344.0
