week,margin_short,margin_long,ratio
2025-05-16,0.2,89.9,449.5
2025-05-23,0.3,101.7,339.0
2025-05-30,0.3,99.9,333.0
2025-06-06,0.2,98.2,491.0
2025-06-13,0.5,98.0,196.0
2025-06-20,0.5,93.6,187.2
2025-07-04,0.3,94.4,314.67
2025-07-11,0.3,92.4,308.0
2025-07-18,0.3,90.7,302.33
2025-07-25,2.8,89.4,31.93
2025-08-01,0.2,85.9,429.5
2025-08-08,0.7,82.1,117.29
2025-08-15,0.8,81.8,102.25
2025-08-22,0.9,82.1,91.22
2025-08-29,0.9,80.5,89.44
2025-09-05,0.4,80.3,200.75
2025-09-12,0.2,87.2,436.0
2025-09-19,0.0,88.0,
2025-09-26,0.0,86.6,
2025-10-03,0.3,74.3,247.67
2025-10-10,0.0,73.6,
2025-10-17,0.0,75.0,
2025-10-24,0.4,75.4,188.5
2025-10-31,0.0,80.5,
2025-11-07,0.1,77.9,779.0
2025-11-14,0.5,80.8,161.6
2025-11-21,0.6,85.6,142.67
2025-11-28,0.6,83.9,139.83
2025-12-05,0.5,81.8,163.6
2025-12-12,0.2,82.5,412.5
2025-12-19,0.2,76.2,381.0
2025-12-26,0.3,81.0,270.0
2026-01-09,0.1,88.9,889.0
2026-01-16,0.8,163.7,204.63
2026-01-23,0.3,161.2,537.33
2026-01-30,0.4,93.8,234.5
2026-02-06,0.5,94.3,188.6
2026-02-13,0.0,113.9,
2026-02-20,0.1,125.9,1259.0
2026-02-27,0.1,132.6,1326.0
2026-03-02,75.8,150.2,1.98
2026-03-03,94.5,147.4,1.56
2026-03-04,128.5,155.4,1.21
2026-03-05,180.2,175.8,0.98
2026-03-06,225.5,203.8,0.9
2026-03-09,273.8,187.1,0.68
2026-03-10,426.1,181.5,0.43
2026-03-11,478.4,185.1,0.39
2026-03-12,472.7,175.4,0.37
2026-03-13,474.2,176.6,0.37
2026-03-16,79.4,165.8,2.09
2026-03-17,33.8,163.9,4.85
2026-03-18,27.2,171.6,6.31
2026-03-19,20.0,157.1,7.86
2026-03-20,20000.0,157100.0,7.86
2026-03-23,12.8,141.8,11.08
2026-03-24,12.7,137.9,10.86
2026-03-25,12.7,135.6,10.68
2026-03-26,12.8,135.9,10.62
2026-03-27,20.5,136.8,6.67
2026-03-30,0.6,132.1,220.17
2026-03-31,0.6,132.4,220.67
2026-04-03,5.5,136.8,24.87
2026-04-10,0.8,129.5,161.88
2026-04-17,5.1,171.6,33.65
2026-04-24,15.6,231.4,14.83
2026-05-01,17.5,254.0,14.51
2026-05-15,6.6,220.7,33.44
2026-05-22,11.3,250.2,22.14
2026-05-29,11.1,278.7,25.11
