week,margin_short,margin_long,ratio
2025-05-16,0.0,1919.7,
2025-05-23,5.1,1704.3,334.18
2025-05-30,13.5,1900.2,140.76
2025-06-06,1.5,2168.0,1445.33
2025-06-12,0.6,2439.1,4065.17
2025-06-13,10.8,2451.5,226.99
2025-06-16,3.3,2506.4,759.52
2025-06-17,7.4,2497.2,337.46
2025-06-18,1.5,2459.0,1639.33
2025-06-19,0.8,2622.5,3278.13
2025-06-20,0.0,2610.6,
2025-06-23,0.2,2703.6,13518.0
2025-06-24,0.0,2774.1,
2025-06-25,0.1,2887.1,28871.0
2025-06-26,0.1,2960.7,29607.0
2025-07-04,0.1,3119.0,31190.0
2025-07-11,0.5,2564.9,5129.8
2025-07-18,0.0,2847.0,
2025-07-25,0.0,2680.2,
2025-08-01,0.3,3006.5,10021.67
2025-08-08,0.5,2235.6,4471.2
2025-08-15,0.1,2097.9,20979.0
2025-08-22,0.0,2390.6,
2025-08-29,0.3,2391.9,7973.0
2025-09-05,1.1,2222.3,2020.27
2025-09-12,3.0,2077.3,692.43
2025-09-19,1.5,1750.9,1167.27
2025-09-26,0.0,2089.6,
2025-10-03,0.0,2570.5,
2025-10-10,0.9,2187.4,2430.44
2025-10-17,0.1,2243.3,22433.0
2025-10-24,0.5,2247.6,4495.2
2025-10-31,0.0,2179.4,
2025-11-07,0.2,2134.6,10673.0
2025-11-14,0.2,2007.9,10039.5
2025-11-21,0.7,1675.8,2394.0
2025-11-28,0.0,1763.8,
2025-12-05,0.0,1893.3,
2025-12-12,11.2,1842.8,164.54
2025-12-19,0.0,1816.5,
2025-12-26,0.0,1791.6,
2026-01-09,0.5,2151.2,4302.4
2026-01-16,0.1,2047.6,20476.0
2026-01-23,0.0,2092.0,
2026-01-30,0.2,2073.5,10367.5
2026-02-06,0.1,2009.3,20093.0
2026-02-13,0.0,1994.3,
2026-02-20,0.0,1886.3,
2026-02-27,0.4,1775.8,4439.5
2026-03-06,2.1,1639.6,780.76
2026-03-13,1.3,1552.8,1194.46
2026-03-19,0.1,1520.0,15200.0
2026-03-20,100.0,1520000.0,15200.0
2026-03-27,0.7,1336.7,1909.57
2026-04-03,0.0,1292.6,
2026-04-10,0.0,1330.8,
2026-04-17,0.0,1482.8,
2026-04-24,0.0,1513.7,
2026-05-01,0.0,1290.0,
2026-05-15,0.0,1254.0,
2026-05-22,0.0,1295.1,
2026-05-29,0.0,1312.3,
2026-06-05,0.0,1294.6,
2026-06-12,0.4,1297.9,3244.75
2026-06-19,0.0,1171.5,
2026-06-26,0.0,1107.7,
2026-07-17,0.1,978.9,9789.0
2026-07-24,0.0,987.8,
2026-07-31,0.0,938.8,
