week,margin_short,margin_long,ratio
2025/12/12,0.0,1214100.0,
2025/12/19,1700.0,1261900.0,742.29
2025/12/26,0.0,1248100.0,
2026-05-01,0.0,2893400.0,
2026-05-15,1600.0,2721300.0,0.0006
2026/1/16,0.0,1219000.0,
2026/1/23,0.0,1274300.0,
2026/1/30,0.0,1476800.0,
2026/1/9,0.0,1217900.0,
2026/2/13,0.0,2032500.0,
2026/2/20,0.0,2477000.0,
2026/2/27,0.0,2260600.0,
2026/2/6,0.0,1732700.0,
2026/3/13,0.0,2158500.0,
2026/3/20,0.0,2472900.0,
2026/3/27,0.0,2483200.0,
2026/3/6,0.0,2182300.0,
2026/4/10,0.0,2608000.0,
2026/4/17,0.0,2563400.0,
2026/4/24,0.0,2789100.0,
2026/4/3,0.0,2560700.0,
2026/5/1,0.0,2893400.0,
