week,margin_short,margin_long,ratio
2025-05-16,18.9,444.6,23.52
2025-05-23,22.6,413.3,18.29
2025-05-30,29.6,393.9,13.31
2025-06-06,35.1,357.8,10.19
2025-06-13,41.9,340.4,8.12
2025-06-20,44.6,323.5,7.25
2025-07-04,53.6,364.6,6.8
2025-07-11,68.1,838.3,12.31
2025-07-18,50.0,774.8,15.5
2025-07-25,71.1,698.9,9.83
2025-08-01,74.6,597.6,8.01
2025-08-08,67.6,552.5,8.17
2025-08-15,52.8,516.7,9.79
2025-08-22,45.7,495.2,10.84
2025-08-29,39.2,449.5,11.47
2025-09-05,40.6,439.3,10.82
2025-09-12,39.7,408.2,10.28
2025-09-19,40.3,371.3,9.21
2025-09-26,40.0,356.0,8.9
2025-10-03,43.6,396.8,9.1
2025-10-10,65.8,460.8,7.0
2025-10-17,57.0,573.5,10.06
2025-10-24,53.8,588.7,10.94
2025-10-31,55.2,610.6,11.06
2025-11-07,55.5,593.1,10.69
2025-11-14,54.4,580.2,10.67
2025-11-21,54.1,580.4,10.73
2025-11-28,59.1,592.9,10.03
2025-12-05,61.0,598.9,9.82
2025-12-12,58.2,576.5,9.91
2025-12-19,56.3,592.8,10.53
2025-12-26,55.9,580.8,10.39
2026-01-09,30.3,533.4,17.6
2026-01-16,47.5,393.4,8.28
2026-01-23,76.7,375.9,4.9
2026-01-30,77.0,363.9,4.73
2026-02-06,82.7,371.7,4.49
2026-02-13,77.3,364.6,4.72
2026-02-20,71.9,355.7,4.95
2026-02-27,53.2,365.4,6.87
2026-03-06,73.4,378.2,5.15
2026-03-13,72.8,338.1,4.64
2026-03-19,64.3,342.0,5.32
2026-03-20,64300.0,342000.0,5.32
2026-03-27,58.7,318.7,5.43
2026-04-03,56.7,313.0,5.52
2026-04-10,72.1,406.3,5.64
2026-04-17,69.1,394.0,5.7
2026-04-24,66.5,382.7,5.75
2026-05-01,59.0,391.4,6.63
2026-05-15,54.1,421.9,7.8
2026-05-22,53.7,420.1,7.82
2026-05-29,105.3,416.1,3.95
2026-06-05,106.6,426.1,4.0
2026-06-12,106.3,436.6,4.11
2026-06-19,106.5,451.7,4.24
2026-06-26,103.6,472.5,4.56
2026-07-17,63.0,454.1,7.21
2026-07-24,57.6,466.1,8.09
2026-07-31,57.6,478.4,8.31
2026-08-07,54.3,481.2,8.86
2026-08-14,57.9,522.3,9.02
