week,margin_short,margin_long,ratio
2025-05-16,0.0,60.1,
2025-05-23,0.0,60.9,
2025-05-30,0.0,59.9,
2025-06-06,0.0,58.8,
2025-06-13,0.0,58.1,
2025-06-20,0.0,67.9,
2025-07-04,0.0,64.3,
2025-07-11,0.0,62.5,
2025-07-18,0.0,62.5,
2025-07-25,0.0,58.1,
2025-08-01,0.0,54.7,
2025-08-08,0.0,57.5,
2025-08-15,2.7,93.3,34.56
2025-08-22,0.0,120.8,
2025-08-29,0.0,116.2,
2025-09-05,0.0,103.4,
2025-09-12,0.0,96.9,
2025-09-19,0.0,118.5,
2025-09-26,0.0,131.8,
2025-10-03,0.2,136.5,682.5
2025-10-10,0.0,121.2,
2025-10-17,0.2,147.2,736.0
2025-10-24,0.0,172.8,
2025-10-31,0.0,177.0,
2025-11-07,0.0,165.6,
2025-11-14,0.0,153.2,
2025-11-21,0.0,150.7,
2025-11-28,0.0,171.6,
2025-12-05,0.0,175.8,
2025-12-12,0.0,163.9,
2025-12-19,0.0,168.9,
2025-12-26,0.0,159.4,
2026-01-09,0.0,161.7,
2026-01-16,0.0,173.1,
2026-01-23,0.0,187.3,
2026-01-30,0.0,175.2,
2026-02-06,0.0,149.7,
2026-02-13,0.0,171.7,
2026-02-20,0.0,160.9,
2026-02-27,0.0,146.2,
2026-03-06,0.0,150.6,
2026-03-13,0.0,153.3,
2026-03-19,0.0,144.7,
2026-03-27,0.0,130.6,
2026-04-03,0.0,111.0,
2026-04-10,0.0,132.6,
2026-04-17,0.0,122.3,
2026-04-24,0.0,114.0,
2026-05-01,0.0,106.4,
2026-05-15,0.0,95.9,
2026-05-22,0.0,87.9,
2026-05-29,0.0,68.9,
2026-06-05,0.0,70.6,
2026-06-12,0.0,71.2,
2026-06-19,0.0,71.7,
2026-06-26,0.0,69.7,
2026-07-17,0.0,158.6,
2026-07-24,0.0,194.8,
2026-07-31,0.0,207.0,
