week,margin_short,margin_long,ratio
2025-07-04,0.1,714.0,7140.0
2025-07-11,0.9,648.4,720.44
2025-07-18,0.0,562.1,
2025-07-25,0.0,526.4,
2025-08-01,0.0,507.5,
2025-08-08,0.0,537.3,
2025-08-15,0.0,491.7,
2025-08-22,0.0,511.2,
2025-08-29,0.0,511.1,
2025-09-05,0.0,508.4,
2025-09-12,0.0,501.1,
2025-09-19,0.0,462.0,
2025-09-26,0.0,470.3,
2025-10-03,0.0,483.1,
2025-10-10,0.0,506.4,
2025-10-17,0.0,435.3,
2025-10-24,0.0,394.8,
2025-10-31,0.0,388.5,
2025-11-07,0.0,366.9,
2025-11-14,0.0,386.5,
2025-11-21,0.0,351.2,
2025-11-28,0.0,368.3,
2025-12-05,0.0,382.3,
2025-12-12,0.0,398.6,
2025-12-19,0.0,391.5,
2025-12-26,0.0,392.8,
2026-01-09,0.3,372.1,1240.33
2026-01-16,0.0,408.2,
2026-01-23,0.0,411.3,
2026-01-30,0.0,419.3,
2026-02-06,0.0,421.1,
2026-02-13,0.0,408.3,
2026-02-20,0.0,382.6,
2026-02-27,0.0,359.3,
2026-03-06,0.0,337.9,
2026-03-13,0.0,336.7,
2026-03-19,0.0,330.6,
2026-03-27,0.0,306.5,
2026-04-03,0.0,276.0,
2026-04-10,0.0,273.9,
2026-04-17,0.0,276.9,
2026-04-24,0.0,259.2,
2026-05-01,0.0,250.9,
2026-05-15,0.1,246.7,2467.0
2026-05-22,0.0,249.5,
2026-05-29,0.0,247.0,
2026-06-05,0.0,254.9,
2026-06-12,0.0,252.3,
