week,margin_short,margin_long,ratio
2025-05-16,6.8,104.6,15.38
2025-05-23,9.6,103.8,10.81
2025-05-30,12.6,105.4,8.37
2025-06-06,12.6,110.4,8.76
2025-06-13,12.6,105.6,8.38
2025-06-20,13.2,116.6,8.83
2025-07-04,13.6,98.4,7.24
2025-07-11,12.4,92.8,7.48
2025-07-18,8.6,83.0,9.65
2025-07-25,13.0,93.6,7.2
2025-08-01,16.8,98.0,5.83
2025-08-08,8.6,93.8,10.91
2025-08-15,8.8,98.4,11.18
2025-08-22,9.0,84.6,9.4
2025-08-29,9.0,78.2,8.69
2025-09-05,6.4,74.2,11.59
2025-09-12,5.6,77.8,13.89
2025-09-19,5.6,73.6,13.14
2025-09-26,5.0,75.2,15.04
2025-10-03,6.2,76.0,12.26
2025-10-10,3.0,68.0,22.67
2025-10-17,5.0,55.0,11.0
2025-10-24,4.2,62.8,14.95
2025-10-31,2.0,73.8,36.9
2025-11-07,4.4,75.0,17.05
2025-11-14,2.6,70.8,27.23
2025-11-21,4.6,63.8,13.87
2025-11-28,4.0,63.4,15.85
2025-12-05,4.4,65.6,14.91
2025-12-12,5.8,62.0,10.69
2025-12-19,8.2,58.4,7.12
2025-12-26,8.6,57.4,6.67
2026-01-09,8.4,53.2,6.33
2026-01-16,9.0,50.2,5.58
2026-01-23,9.2,57.0,6.2
2026-01-30,11.2,71.2,6.36
2026-02-06,10.0,74.8,7.48
2026-02-13,8.4,73.6,8.76
2026-02-20,12.6,91.6,7.27
2026-02-27,9.6,100.4,10.46
2026-03-06,9.4,88.4,9.4
2026-03-13,9.6,97.6,10.17
2026-03-19,10.0,108.4,10.84
2026-03-27,16.2,93.4,5.77
2026-04-03,10.7,89.1,8.33
2026-04-10,10.0,90.9,9.09
2026-04-17,7.3,97.7,13.38
2026-04-24,7.1,105.6,14.87
2026-05-01,11.7,86.8,7.42
2026-05-15,16.7,85.0,5.09
2026-05-22,6.8,85.0,12.5
2026-05-29,7.0,84.1,12.01
2026-07-17,5.9,192.0,32.54
2026-07-24,6.0,199.5,33.25
2026-07-31,6.3,203.4,32.29
2026-08-07,5.7,215.4,37.79
2026-08-14,5.1,203.9,39.98
