week,margin_short,margin_long,ratio
2025-05-16,0.0,806.4,
2025-05-23,0.1,788.6,7886.0
2025-05-30,0.8,968.7,1210.88
2025-06-06,0.0,1038.0,
2025-06-13,0.8,1155.6,1444.5
2025-06-20,0.8,1065.2,1331.5
2025-07-04,1.6,1059.6,662.25
2025-07-11,1.5,1096.4,730.93
2025-07-18,1.7,1094.2,643.65
2025-07-25,1.5,1013.6,675.73
2025-08-01,1.5,1072.6,715.07
2025-08-08,1.6,1014.0,633.75
2025-08-15,1.5,955.2,636.8
2025-08-22,1.5,976.9,651.27
2025-08-29,1.7,964.7,567.47
2025-09-05,2.1,933.1,444.33
2025-09-12,1.6,943.6,589.75
2025-09-19,1.8,912.3,506.83
2025-09-26,1.6,887.5,554.69
2025-10-03,1.0,750.8,750.8
2025-10-10,1.2,882.3,735.25
2025-10-17,1.0,840.7,840.7
2025-10-24,1.0,854.3,854.3
2025-10-31,1.6,860.6,537.88
2025-11-07,1.1,834.5,758.64
2025-11-14,0.0,794.5,
2025-11-21,1.3,742.4,571.08
2025-11-28,0.1,714.6,7146.0
2025-12-05,0.0,743.8,
2025-12-12,2.9,654.2,225.59
2025-12-19,0.1,613.1,6131.0
2025-12-26,0.1,621.9,6219.0
2026-01-09,0.0,609.8,
2026-01-16,0.3,651.4,2171.33
2026-01-23,0.2,610.1,3050.5
2026-01-30,0.0,585.8,
2026-02-06,0.0,572.6,
2026-02-13,0.0,587.4,
2026-02-20,0.3,566.0,1886.67
2026-02-27,0.0,530.4,
2026-03-06,0.0,526.4,
2026-03-13,0.0,483.5,
2026-03-19,1.3,482.1,370.85
2026-03-20,1300.0,482100.0,370.85
2026-03-27,1.8,562.0,312.22
2026-03-30,0.6,561.8,936.33
2026-03-31,1.7,568.9,334.65
2026-04-01,1.7,552.5,325.0
2026-04-02,0.7,696.9,995.57
2026-04-03,0.0,696.1,
2026-04-06,6.2,701.5,113.15
2026-04-07,0.0,706.6,
2026-04-08,0.4,678.4,1696.0
2026-04-09,0.3,718.4,2394.67
2026-04-10,0.3,685.6,2285.33
2026-04-13,4.6,665.7,144.72
2026-04-14,0.3,679.6,2265.33
2026-04-15,0.9,648.1,720.11
2026-04-16,0.6,612.3,1020.5
2026-04-17,0.8,604.8,756.0
2026-04-20,0.3,583.8,1946.0
2026-04-21,1.0,578.4,578.4
2026-04-22,4.2,545.3,129.83
2026-04-23,0.2,687.7,3438.5
2026-04-24,2.0,745.7,372.85
2026-04-27,1.6,745.5,465.94
2026-04-28,0.4,712.4,1781.0
2026-04-30,6.9,688.1,99.72
2026-05-01,14.3,636.5,44.51
2026-05-07,0.2,692.0,3460.0
2026-05-08,5.2,648.5,124.71
2026-05-11,8.6,612.8,71.26
2026-05-12,2.5,641.1,256.44
2026-05-13,0.0,669.7,
2026-05-14,0.2,685.3,3426.5
2026-05-15,0.9,599.3,665.89
2026-05-18,0.5,644.0,1288.0
2026-05-19,0.1,629.8,6298.0
2026-05-20,0.7,634.9,907.0
2026-05-21,0.4,634.1,1585.25
2026-05-22,0.1,630.7,6307.0
2026-05-25,3.1,630.5,203.39
2026-05-26,0.3,664.4,2214.67
2026-05-27,0.7,630.3,900.43
2026-05-28,0.1,627.3,6273.0
2026-05-29,0.0,625.0,
2026-06-01,0.0,612.4,
2026-06-02,0.5,589.7,1179.4
2026-06-03,0.1,595.5,5955.0
2026-06-04,0.1,552.4,5524.0
2026-06-05,0.0,552.6,
2026-06-12,0.0,698.7,
2026-06-19,0.2,832.4,4162.0
2026-06-26,0.0,881.4,
2026-07-17,0.7,1128.7,1612.43
2026-07-24,1.8,1180.7,655.94
2026-07-31,0.2,986.4,4932.0
2026-08-07,0.9,1074.8,1194.22
2026-08-14,0.0,1187.4,
