week,margin_short,margin_long,ratio
2025-05-16,87.0,138.2,1.59
2025-05-23,148.0,133.8,0.9
2025-05-30,61.8,134.0,2.17
2025-06-06,44.4,122.0,2.75
2025-06-13,26.2,140.2,5.35
2025-06-20,21.8,145.2,6.66
2025-07-04,27.4,161.4,5.89
2025-07-11,32.2,151.0,4.69
2025-07-18,25.2,148.8,5.9
2025-07-25,55.8,124.2,2.23
2025-08-01,58.0,111.4,1.92
2025-08-08,52.0,103.6,1.99
2025-08-15,45.0,113.4,2.52
2025-08-22,43.6,127.2,2.92
2025-08-29,48.4,107.2,2.21
2025-09-05,55.2,98.2,1.78
2025-09-12,55.0,100.2,1.82
2025-09-19,54.0,100.2,1.86
2025-09-26,49.0,101.4,2.07
2025-10-03,34.6,113.0,3.27
2025-10-10,48.0,612.8,12.77
2025-10-17,57.4,536.2,9.34
2025-10-24,52.6,564.2,10.73
2025-10-31,61.4,534.6,8.71
2025-11-07,77.6,518.4,6.68
2025-11-14,110.6,500.6,4.53
2025-11-21,165.2,465.6,2.82
2025-11-28,88.6,486.4,5.49
2025-12-05,69.2,534.6,7.73
2025-12-12,80.0,520.6,6.51
2025-12-19,80.4,511.0,6.36
2025-12-26,84.6,635.0,7.51
2026-01-09,73.2,617.4,8.43
2026-01-16,88.6,528.4,5.96
2026-01-23,99.4,513.8,5.17
2026-01-30,110.6,516.4,4.67
2026-02-06,105.6,495.2,4.69
2026-02-13,109.0,469.0,4.3
2026-02-20,103.4,491.8,4.76
2026-02-27,123.8,425.9,3.44
2026-03-06,97.8,365.5,3.74
2026-03-13,49.4,348.1,7.05
2026-03-19,32.5,346.9,10.67
2026-03-20,32500.0,346900.0,10.67
2026-03-27,33.4,375.8,11.25
2026-04-03,36.2,390.6,10.79
2026-04-10,50.6,300.1,5.93
2026-04-17,103.5,284.7,2.75
2026-04-24,62.0,286.1,4.61
2026-05-01,69.7,270.7,3.88
2026-05-15,129.1,271.0,2.1
2026-05-22,167.4,264.6,1.58
2026-05-29,69.5,253.2,3.64
2026-07-17,50.2,258.1,5.14
2026-07-24,53.6,272.7,5.09
