week,margin_short,margin_long,ratio
2025-05-16,0.0,297.4,
2025-05-23,0.0,310.2,
2025-05-30,0.0,300.0,
2025-06-06,0.0,306.0,
2025-06-13,0.0,284.2,
2025-06-20,0.0,289.2,
2025-07-04,0.0,276.0,
2025-07-11,0.0,262.8,
2025-07-18,0.0,259.4,
2025-07-25,0.0,254.8,
2025-08-01,0.0,252.2,
2025-08-08,0.2,245.6,1228.0
2025-08-15,0.0,249.0,
2025-08-22,0.0,242.4,
2025-08-29,0.0,256.8,
2025-09-05,0.0,253.8,
2025-09-12,0.0,238.0,
2025-09-19,0.0,220.2,
2025-09-26,7.8,264.8,33.95
2025-10-03,0.0,253.6,
2025-10-10,0.0,231.2,
2025-10-17,0.0,201.2,
2025-10-24,0.0,192.4,
2025-10-31,0.0,199.4,
2025-11-07,0.0,197.6,
2025-11-14,0.0,209.6,
2025-11-21,0.0,213.6,
2025-11-28,0.0,203.6,
2025-12-05,0.0,202.2,
2025-12-12,0.0,202.8,
2025-12-19,0.0,225.4,
2025-12-26,0.0,203.6,
2026-01-09,0.0,243.6,
2026-01-16,0.0,219.8,
2026-01-23,0.0,220.2,
2026-01-30,0.0,221.0,
2026-02-06,0.0,218.8,
2026-02-13,0.0,220.4,
2026-02-20,0.0,225.6,
2026-02-27,0.0,167.4,
2026-03-06,0.0,167.0,
2026-03-13,0.0,156.2,
2026-03-19,0.0,147.0,
2026-03-27,0.0,154.8,
2026-04-03,0.0,142.6,
2026-04-10,0.0,146.2,
2026-04-17,0.0,144.0,
2026-04-24,0.0,152.0,
2026-05-01,0.0,152.2,
2026-05-15,0.0,183.7,
2026-05-22,0.0,179.8,
2026-05-29,0.0,175.6,
2026-06-05,0.0,171.3,
2026-06-12,0.0,171.5,
2026-06-19,0.0,169.9,
2026-06-26,0.0,170.6,
2026-07-17,0.0,174.9,
