week,margin_short,margin_long,ratio
2025-05-16,1.6,273.0,170.63
2025-05-23,1.7,275.9,162.29
2025-05-30,1.7,276.3,162.53
2025-06-06,1.7,176.0,103.53
2025-06-13,1.7,178.9,105.24
2025-06-20,1.6,177.1,110.69
2025-07-04,1.6,176.6,110.38
2025-07-11,1.6,175.9,109.94
2025-07-18,1.6,178.3,111.44
2025-07-25,1.6,181.9,113.69
2025-08-01,1.6,189.3,118.31
2025-08-08,1.6,196.8,123.0
2025-08-15,1.6,169.6,106.0
2025-08-22,1.6,173.6,108.5
2025-08-29,1.6,173.0,108.13
2025-09-05,1.6,162.9,101.81
2025-09-12,1.8,161.7,89.83
2025-09-19,2.9,121.0,41.72
2025-09-26,2.5,72.2,28.88
2025-10-03,1.6,85.1,53.19
2025-10-10,1.6,92.7,57.94
2025-10-17,1.6,94.5,59.06
2025-10-24,1.6,95.6,59.75
2025-10-31,1.6,106.1,66.31
2025-11-07,1.6,98.9,61.81
2025-11-14,2.5,107.5,43.0
2025-11-21,1.6,111.9,69.94
2025-11-28,1.6,121.0,75.63
2025-12-05,1.6,134.4,84.0
2025-12-12,1.6,140.0,87.5
2025-12-19,1.6,142.9,89.31
2025-12-26,1.6,143.9,89.94
2026-01-09,1.6,151.6,94.75
2026-01-16,1.6,151.8,94.88
2026-01-23,1.6,162.8,101.75
2026-01-30,1.6,172.4,107.75
2026-02-06,1.6,169.9,106.19
2026-02-13,1.6,174.8,109.25
2026-02-20,1.6,178.5,111.56
2026-02-27,1.6,184.0,115.0
2026-03-06,1.6,192.5,120.31
2026-03-13,1.6,189.7,118.56
2026-03-19,1.6,190.6,119.13
2026-03-20,1600.0,190600.0,119.13
2026-03-27,1.6,187.6,117.25
2026-04-03,1.6,180.0,112.5
2026-04-10,1.6,175.4,109.63
2026-04-17,1.6,178.1,111.31
2026-04-24,1.6,180.0,112.5
2026-05-01,1.6,184.0,115.0
2026-05-15,1.6,177.9,111.19
2026-05-22,1.6,191.0,119.38
2026-05-29,1.6,197.0,123.13
2026-07-17,2.4,303.3,126.38
2026-07-24,2.4,301.2,125.5
2026-07-31,2.4,293.8,122.42
2026-08-07,2.4,294.1,122.54
