week,margin_short,margin_long,ratio
2025-05-16,0.0,987.2,
2025-05-23,0.0,1084.3,
2025-05-30,0.0,1155.4,
2025-06-06,0.0,1160.1,
2025-06-13,0.0,1201.8,
2025-06-20,0.0,1177.2,
2025-07-04,0.0,1134.6,
2025-07-11,0.0,1141.1,
2025-07-18,0.1,1144.3,11443.0
2025-07-25,0.0,1149.9,
2025-08-01,2.8,1175.3,419.75
2025-08-08,0.0,1021.3,
2025-08-15,0.0,1055.1,
2025-08-22,0.0,1089.5,
2025-08-29,0.0,1102.8,
2025-09-05,0.1,1141.1,11411.0
2025-09-12,0.0,1130.8,
2025-09-19,0.0,1157.1,
2025-09-26,0.0,1146.1,
2025-10-03,0.0,1102.0,
2025-10-10,0.0,1108.2,
2025-10-17,0.0,1255.6,
2025-10-24,0.0,1345.6,
2025-10-31,18.0,1363.3,75.74
2025-11-07,0.0,1274.3,
2025-11-14,0.0,1373.9,
2025-11-21,0.0,1402.2,
2025-11-28,0.0,1441.5,
2025-12-05,0.0,1403.7,
2025-12-12,1.0,1438.3,1438.3
2025-12-19,0.0,2008.9,
2025-12-26,0.0,2081.8,
2026-01-09,0.0,1826.3,
2026-01-16,0.0,1631.7,
2026-01-23,0.0,1726.7,
2026-01-30,0.0,1667.0,
2026-02-06,0.0,1858.1,
2026-02-13,18.0,2008.6,111.59
2026-02-20,29.5,1952.5,66.19
2026-02-27,39.9,1981.1,49.65
2026-03-06,66.0,1917.0,29.05
2026-03-13,112.7,1980.1,17.57
2026-03-19,101.4,1997.2,19.7
2026-03-20,101400.0,1997200.0,19.7
2026-03-27,128.6,1824.9,14.19
2026-04-03,117.3,1799.6,15.34
2026-04-10,104.3,1872.4,17.95
2026-04-17,95.6,1837.6,19.22
2026-04-24,101.4,1954.3,19.27
2026-05-01,137.7,2228.5,16.18
2026-05-15,349.6,2164.2,6.19
2026-05-22,312.1,2121.6,6.8
