week,margin_short,margin_long,ratio
2025-05-16,0.1,1305.3,13053.0
2025-05-23,0.0,1360.3,
2025-05-30,0.0,1274.6,
2025-06-06,0.0,1335.0,
2025-06-13,0.0,1378.5,
2025-06-20,0.0,1460.7,
2025-07-04,0.0,1699.0,
2025-07-11,0.0,1688.4,
2025-07-18,0.0,1568.9,
2025-07-25,0.0,1631.0,
2025-08-01,0.0,1571.8,
2025-08-08,0.0,1464.4,
2025-08-15,0.0,1453.2,
2025-08-22,0.0,1456.6,
2025-08-29,0.0,1479.4,
2025-09-05,0.0,1494.7,
2025-09-12,0.0,1558.2,
2025-09-19,0.0,1477.3,
2025-09-26,0.0,1462.2,
2025-10-03,0.0,1405.4,
2025-10-10,0.0,1431.4,
2025-10-17,0.0,1331.5,
2025-10-24,0.0,1292.4,
2025-10-31,0.0,1291.8,
2025-11-07,0.0,1276.0,
2025-11-14,0.0,1352.3,
2025-11-21,0.0,1211.5,
2025-11-28,0.0,1192.3,
2025-12-05,0.0,1270.5,
2025-12-12,0.0,1293.3,
2025-12-19,0.0,1275.4,
2025-12-26,0.2,1352.9,6764.5
2026-01-09,0.0,1325.3,
2026-01-16,0.0,1593.8,
2026-01-23,0.0,1664.9,
2026-01-30,0.0,1494.3,
2026-02-06,0.0,1458.2,
2026-02-13,0.0,1456.6,
2026-02-20,0.0,1432.7,
2026-02-27,0.1,1444.8,14448.0
2026-03-06,0.0,1237.3,
2026-03-13,0.0,1221.0,
2026-03-19,0.0,1222.5,
2026-03-27,0.0,1083.5,
2026-04-03,0.0,1091.7,
2026-04-10,0.0,1027.6,
2026-04-17,0.0,961.1,
2026-04-24,0.0,958.0,
2026-05-01,0.0,950.2,
2026-05-15,0.1,966.7,9667.0
2026-05-22,0.0,1137.5,
2026-05-29,0.0,1009.6,
2026-06-05,0.1,1076.4,10764.0
2026-06-12,0.0,1154.7,
2026-06-19,0.0,1175.1,
2026-06-26,0.0,1127.7,
2026-07-17,0.0,1069.1,
2026-07-24,0.0,1163.2,
