week,margin_short,margin_long,ratio
2025-05-30,12.2,1379.2,113.05
2025-06-06,10.2,1371.0,134.41
2025-06-13,12.0,1366.9,113.91
2025-06-20,11.0,1360.3,123.66
2025-07-04,13.2,1356.5,102.77
2025-07-11,14.3,1355.5,94.79
2025-07-18,12.7,1366.9,107.63
2025-07-25,14.4,1366.7,94.91
2025-08-01,15.5,1360.4,87.77
2025-08-08,21.0,1384.6,65.93
2025-08-15,15.6,1392.8,89.28
2025-08-22,14.7,1382.5,94.05
2025-08-29,14.4,1402.1,97.37
2025-09-05,13.0,1422.4,109.42
2025-09-12,11.6,1419.7,122.39
2025-09-19,8.1,1415.7,174.78
2025-09-26,13.9,1446.6,104.07
2025-10-03,13.7,1463.2,106.8
2025-10-10,11.2,1426.2,127.34
2025-10-17,11.7,1409.2,120.44
2025-10-24,12.6,1408.1,111.75
2025-10-31,11.2,1416.5,126.47
2025-11-07,15.1,1432.1,94.84
2025-11-14,42.8,1641.1,38.34
2025-11-21,34.2,1598.1,46.73
2025-11-28,56.2,1649.1,29.34
2025-12-05,38.3,1633.6,42.65
2025-12-12,41.0,1615.8,39.41
2025-12-19,42.5,1595.5,37.54
2025-12-26,45.7,1593.0,34.86
2026-01-09,53.8,1586.9,29.5
2026-01-16,70.7,1622.0,22.94
2026-01-23,70.6,1660.0,23.51
2026-01-30,77.6,1696.5,21.86
2026-02-06,84.0,1832.2,21.81
2026-02-13,89.6,1624.3,18.13
2026-02-20,123.2,1651.8,13.41
2026-02-27,254.5,392.2,1.54
2026-03-06,477.2,426.2,0.89
2026-03-13,683.6,489.9,0.72
2026-03-19,966.0,570.6,0.59
2026-03-25,1480.9,530.0,0.36
2026-03-26,1689.2,546.4,0.32
2026-03-27,2037.2,503.2,0.25
2026-03-30,72.9,525.7,7.21
2026-04-03,42.1,518.4,12.31
2026-04-10,37.7,500.2,13.27
2026-04-17,40.9,621.4,15.19
2026-04-24,38.9,624.4,16.05
2026-05-01,41.6,610.8,14.68
2026-05-15,45.8,782.5,17.09
2026-05-22,34.3,793.6,23.14
2026-05-29,33.6,805.8,23.98
2026-07-17,37.9,801.2,21.14
2026-07-24,23.6,792.9,33.6
