week,margin_short,margin_long,ratio
2025-05-16,2.7,115.9,42.93
2025-05-23,3.0,113.2,37.73
2025-05-30,5.1,115.0,22.55
2025-06-06,2.5,111.7,44.68
2025-06-13,2.4,113.3,47.21
2025-06-20,2.0,109.3,54.65
2025-07-04,1.8,105.5,58.61
2025-07-11,2.8,102.9,36.75
2025-07-18,4.4,95.4,21.68
2025-07-25,5.2,94.2,18.12
2025-08-01,4.6,89.9,19.54
2025-08-08,3.9,89.7,23.0
2025-08-15,3.2,87.6,27.38
2025-08-22,3.2,88.8,27.75
2025-08-29,3.0,89.4,29.8
2025-09-05,2.9,87.9,30.31
2025-09-12,3.0,97.5,32.5
2025-09-19,2.9,98.3,33.9
2025-09-26,2.0,107.9,53.95
2025-10-03,1.9,90.6,47.68
2025-10-10,2.0,87.1,43.55
2025-10-17,1.8,87.7,48.72
2025-10-24,1.8,94.1,52.28
2025-10-31,1.8,96.0,53.33
2025-11-07,2.2,92.4,42.0
2025-11-14,2.1,94.6,45.05
2025-11-21,2.1,96.1,45.76
2025-11-28,1.8,96.5,53.61
2025-12-05,1.8,107.4,59.67
2025-12-12,2.2,111.0,50.45
2025-12-19,8.2,133.4,16.27
2025-12-26,9.4,124.3,13.22
2026-01-09,8.8,122.9,13.97
2026-01-16,9.2,163.5,17.77
2026-01-23,10.0,189.0,18.9
2026-01-30,8.3,200.9,24.2
2026-02-06,35.3,251.7,7.13
2026-02-13,31.4,221.4,7.05
2026-02-20,15.0,267.6,17.84
2026-02-27,15.1,270.9,17.94
2026-03-06,12.8,241.6,18.88
2026-03-13,5.6,160.6,28.68
2026-03-19,2.2,155.8,70.82
2026-03-20,2200.0,155800.0,70.82
2026-03-27,1.7,135.2,79.53
2026-04-03,1.4,157.4,112.43
2026-04-10,1.6,153.1,95.69
2026-04-17,31.1,170.6,5.49
2026-04-24,6.9,200.7,29.09
2026-05-01,5.5,177.3,32.24
2026-05-15,4.0,176.4,44.1
2026-05-22,3.8,178.0,46.84
2026-05-29,5.0,205.0,41.0
2026-07-17,1.5,154.9,103.27
2026-07-24,1.1,165.6,150.55
