week,margin_short,margin_long,ratio
2025-05-16,0.0,126.0,
2025-05-23,0.0,122.2,
2025-05-30,0.0,122.3,
2025-06-06,0.0,121.0,
2025-06-13,0.0,117.4,
2025-06-20,0.0,120.1,
2025-07-04,0.0,115.3,
2025-07-11,0.0,115.4,
2025-07-18,0.0,118.1,
2025-07-25,0.0,116.8,
2025-08-01,0.0,108.5,
2025-08-08,0.0,105.9,
2025-08-15,0.0,106.8,
2025-08-22,0.0,103.2,
2025-08-29,0.0,104.1,
2025-09-05,0.0,105.1,
2025-09-12,0.0,98.2,
2025-09-19,0.0,96.5,
2025-09-26,0.0,99.3,
2025-10-03,0.0,83.0,
2025-10-10,0.0,81.0,
2025-10-17,0.0,92.7,
2025-10-24,0.0,91.3,
2025-10-31,0.0,86.5,
2025-11-07,0.0,83.2,
2025-11-14,0.0,80.4,
2025-11-21,0.0,76.3,
2025-11-28,0.0,70.8,
2025-12-05,0.0,70.3,
2025-12-12,0.0,71.7,
2025-12-19,0.0,68.1,
2025-12-26,0.3,68.2,227.33
2026-01-09,0.0,65.1,
2026-01-16,0.0,68.5,
2026-01-23,0.0,70.1,
2026-01-30,0.0,68.6,
2026-02-06,0.0,67.7,
2026-02-13,0.0,68.1,
2026-02-20,0.0,67.6,
2026-02-27,0.0,67.4,
2026-03-06,0.0,71.8,
2026-03-13,0.0,72.6,
2026-03-19,0.0,73.8,
2026-03-27,0.0,74.0,
2026-04-03,0.0,74.1,
2026-04-10,0.0,74.7,
2026-04-17,0.0,75.0,
2026-04-24,0.0,76.0,
2026-05-01,0.0,73.3,
2026-05-15,0.0,67.6,
2026-05-22,0.0,64.4,
2026-05-29,0.0,58.4,
2026-06-05,0.0,60.5,
2026-06-12,0.0,62.5,
2026-06-19,0.0,62.6,
2026-06-26,0.0,64.4,
2026-07-17,0.0,64.8,
2026-07-24,0.0,65.0,
