week,margin_short,margin_long,ratio
2025-05-16,27.4,8.0,0.29
2025-05-23,37.9,10.2,0.27
2025-05-30,69.9,11.4,0.16
2025-06-06,132.1,17.8,0.13
2025-06-13,259.6,33.7,0.13
2025-06-20,310.5,35.5,0.11
2025-07-04,350.1,11.3,0.03
2025-07-11,351.6,9.8,0.03
2025-07-18,364.8,18.3,0.05
2025-07-25,367.5,15.5,0.04
2025-08-01,388.8,15.7,0.04
2025-08-08,406.5,16.7,0.04
2025-08-13,427.1,20.1,0.05
2025-08-14,435.7,24.3,0.06
2025-08-15,448.1,26.6,0.06
2025-08-18,454.1,30.3,0.07
2025-08-19,461.2,24.8,0.05
2025-08-20,462.9,26.9,0.06
2025-08-21,468.2,27.5,0.06
2025-08-22,480.8,27.2,0.06
2025-08-25,516.7,34.7,0.07
2025-08-26,591.6,46.5,0.08
2025-08-27,805.3,18.0,0.02
2025-08-29,57.8,8.6,0.15
2025-09-05,23.2,9.2,0.4
2025-09-12,18.2,10.2,0.56
2025-09-19,17.3,8.6,0.5
2025-09-26,17.9,10.6,0.59
2025-10-03,22.7,11.5,0.51
2025-10-10,27.2,12.4,0.46
2025-10-17,23.9,15.3,0.64
2025-10-24,23.9,15.0,0.63
2025-10-31,22.5,15.0,0.67
2025-11-07,20.2,13.9,0.69
2025-11-14,14.1,13.9,0.99
2025-11-21,9.1,13.5,1.48
2025-11-28,8.5,13.3,1.56
2025-12-05,9.5,14.5,1.53
2025-12-12,9.7,14.6,1.51
2025-12-19,9.8,14.6,1.49
2025-12-26,10.0,16.7,1.67
2026-01-09,11.1,15.3,1.38
2026-01-16,11.1,14.7,1.32
2026-01-23,9.3,18.2,1.96
2026-01-30,15.4,24.4,1.58
2026-02-06,23.2,22.3,0.96
2026-02-13,28.5,23.2,0.81
2026-02-20,33.9,17.8,0.53
2026-02-27,32.3,13.6,0.42
2026-03-06,35.2,13.1,0.37
2026-03-13,41.1,13.2,0.32
2026-03-19,42.9,10.8,0.25
2026-03-20,42900.0,10800.0,0.25
2026-03-27,48.2,12.4,0.26
2026-04-03,45.1,9.5,0.21
2026-04-10,44.5,9.8,0.22
2026-04-17,48.5,18.3,0.38
2026-04-24,68.4,32.9,0.48
2026-05-01,75.3,32.7,0.43
2026-05-15,87.5,33.6,0.38
2026-05-22,96.0,34.0,0.35
2026-05-29,111.3,31.8,0.29
2026-07-17,455.4,27.0,0.06
2026-07-24,458.2,25.3,0.06
2026-07-31,456.9,22.8,0.05
2026-08-07,458.3,29.7,0.06
2026-08-14,463.6,26.4,0.06
