week,margin_short,margin_long,ratio
2025-05-30,6.0,94.6,15.77
2025-06-06,7.0,96.4,13.77
2025-06-13,7.6,96.0,12.63
2025-06-20,6.9,95.6,13.86
2025-07-04,8.8,94.2,10.7
2025-07-11,9.4,94.7,10.07
2025-07-18,10.1,89.9,8.9
2025-07-25,10.5,87.4,8.32
2025-08-01,10.7,87.1,8.14
2025-08-08,13.0,85.4,6.57
2025-08-15,12.7,50.3,3.96
2025-08-22,13.7,49.5,3.61
2025-08-29,14.9,49.5,3.32
2025-09-05,15.4,49.2,3.19
2025-09-12,15.0,48.8,3.25
2025-09-19,15.6,48.3,3.1
2025-09-26,19.1,46.7,2.45
2025-10-03,7.2,47.0,6.53
2025-10-10,6.2,47.0,7.58
2025-10-17,4.7,48.1,10.23
2025-10-24,6.0,48.4,8.07
2025-10-31,4.4,50.1,11.39
2025-11-07,4.2,49.0,11.67
2025-11-14,4.1,49.0,11.95
2025-11-21,7.9,48.9,6.19
2025-11-28,8.4,48.5,5.77
2025-12-05,5.6,50.6,9.04
2025-12-12,8.3,52.5,6.33
2025-12-19,11.6,53.2,4.59
2025-12-26,12.0,64.5,5.38
2026-01-09,9.5,58.2,6.13
2026-01-16,5.2,51.3,9.87
2026-01-23,4.6,55.5,12.07
2026-01-30,5.4,55.4,10.26
2026-02-06,7.7,55.9,7.26
2026-02-13,10.3,52.0,5.05
2026-02-20,21.8,53.7,2.46
2026-02-27,22.3,52.8,2.37
2026-03-06,14.5,52.2,3.6
2026-03-13,18.5,56.1,3.03
2026-03-19,26.5,57.2,2.16
2026-03-20,26500.0,57200.0,2.16
2026-03-27,53.3,38.6,0.72
2026-04-03,7.0,12.2,1.74
2026-04-10,6.4,13.1,2.05
2026-04-17,4.5,13.8,3.07
2026-04-24,4.9,12.4,2.53
2026-05-01,4.3,13.3,3.09
2026-05-15,4.4,15.7,3.57
2026-05-22,3.7,17.1,4.62
2026-05-29,5.0,13.9,2.78
2026-07-17,1.5,25.7,17.13
2026-07-24,2.1,24.5,11.67
2026-07-31,8.8,33.3,3.78
2026-08-07,13.8,29.8,2.16
2026-08-14,15.8,26.9,1.7
