week,margin_short,margin_long,ratio
2025-05-16,0.0,4875.1,
2025-05-23,0.0,4695.2,
2025-05-30,0.0,4505.5,
2025-06-06,0.0,4891.3,
2025-06-13,0.0,4633.7,
2025-06-20,0.0,5254.1,
2025-07-04,0.0,4931.4,
2025-07-11,0.0,4520.4,
2025-07-18,0.0,4423.4,
2025-07-25,0.0,4546.7,
2025-08-01,0.0,4889.6,
2025-08-08,0.0,4819.4,
2025-08-15,0.0,4774.4,
2025-08-22,0.0,4911.9,
2025-08-29,0.0,4868.3,
2025-09-05,0.0,4859.6,
2025-09-12,0.0,4633.2,
2025-09-19,0.0,4538.2,
2025-09-26,0.0,4930.1,
2025-10-03,1.0,4356.2,4356.2
2025-10-10,0.0,4450.2,
2025-10-17,0.0,4352.9,
2025-10-24,0.0,4504.0,
2025-10-31,0.0,4541.1,
2025-11-07,0.0,4500.6,
2025-11-14,0.0,4587.6,
2025-11-21,0.0,4215.8,
2025-11-28,0.0,4232.3,
2025-12-05,0.0,4432.6,
2025-12-12,0.0,4944.1,
2025-12-19,0.0,4385.5,
2025-12-26,0.0,4052.8,
2026-01-09,0.0,3971.1,
2026-01-16,0.0,4396.8,
2026-01-23,0.0,4467.3,
2026-01-30,0.0,4617.6,
2026-02-06,0.0,4310.3,
2026-02-13,0.0,4329.5,
2026-02-20,0.0,4364.3,
2026-02-27,172.1,5123.9,29.77
2026-03-06,0.0,5318.7,
2026-03-13,0.0,5437.6,
2026-03-19,0.0,5812.7,
2026-03-27,0.0,5604.0,
2026-04-03,0.0,5950.1,
2026-04-10,0.0,6071.6,
2026-04-17,0.5,5854.9,11709.8
2026-04-24,0.0,6243.6,
2026-05-01,0.0,6165.0,
2026-05-15,0.0,5583500.0,
