date,open,high,low,close,adj close,volume,dividends,stock splits
2025-12-12,898.0,909.0,888.0,890.0,890.0,18200.0,0.0,0.0
2025-12-15,884.0,909.0,883.0,909.0,909.0,19400.0,0.0,0.0
2025-12-16,909.0,909.0,865.0,880.0,880.0,48300.0,0.0,0.0
2025-12-17,892.0,892.0,826.0,840.0,840.0,90900.0,0.0,0.0
2025-12-18,840.0,840.0,803.0,811.0,811.0,94200.0,0.0,0.0
2025-12-19,826.0,848.0,826.0,837.0,837.0,31400.0,0.0,0.0
2025-12-22,845.0,857.0,836.0,851.0,851.0,48000.0,0.0,0.0
2025-12-23,881.0,895.0,864.0,866.0,866.0,502500.0,0.0,0.0
2025-12-24,878.0,878.0,844.0,852.0,852.0,54100.0,0.0,0.0
2025-12-25,854.0,900.0,850.0,900.0,900.0,72700.0,0.0,0.0
2025-12-26,930.0,1003.0,920.0,992.0,992.0,184900.0,0.0,0.0
2025-12-29,1015.0,1060.0,997.0,1034.0,1034.0,169100.0,0.0,0.0
2025-12-30,1048.0,1212.0,1047.0,1091.0,1091.0,391100.0,0.0,0.0
2026-01-05,1101.0,1132.0,1004.0,1008.0,1008.0,104100.0,0.0,0.0
2026-01-06,1060.0,1199.0,1036.0,1107.0,1107.0,178300.0,0.0,0.0
2026-01-07,1059.0,1079.0,1026.0,1027.0,1027.0,70600.0,0.0,0.0
2026-01-08,1079.0,1080.0,1011.0,1012.0,1012.0,46200.0,0.0,0.0
2026-01-09,1040.0,1040.0,1009.0,1011.0,1011.0,35400.0,0.0,0.0
2026-01-13,1017.0,1024.0,977.0,999.0,999.0,59800.0,0.0,0.0
2026-01-14,1014.0,1040.0,1001.0,1022.0,1022.0,37600.0,0.0,0.0
2026-01-15,1022.0,1040.0,1017.0,1035.0,1035.0,14500.0,0.0,0.0
2026-01-16,1042.0,1042.0,1012.0,1023.0,1023.0,28100.0,0.0,0.0
2026-01-19,1056.0,1075.0,1027.0,1036.0,1036.0,33700.0,0.0,0.0
2026-01-20,1036.0,1052.0,1024.0,1032.0,1032.0,27600.0,0.0,0.0
2026-01-21,1019.0,1026.0,1005.0,1005.0,1005.0,53200.0,0.0,0.0
2026-01-22,1005.0,1016.0,1000.0,1000.0,1000.0,17500.0,0.0,0.0
2026-01-23,1001.0,1037.0,990.0,1020.0,1020.0,24300.0,0.0,0.0
2026-01-26,1020.0,1038.0,1000.0,1004.0,1004.0,30700.0,0.0,0.0
2026-01-27,1005.0,1012.0,990.0,1012.0,1012.0,13800.0,0.0,0.0
2026-01-28,1014.0,1014.0,961.0,969.0,969.0,32400.0,0.0,0.0
2026-01-29,961.0,961.0,912.0,915.0,915.0,44000.0,0.0,0.0
2026-01-30,953.0,990.0,948.0,960.0,960.0,40800.0,0.0,0.0
2026-02-02,960.0,989.0,950.0,989.0,989.0,26800.0,0.0,0.0
2026-02-03,990.0,1029.0,978.0,1011.0,1011.0,21000.0,0.0,0.0
2026-02-04,1000.0,1000.0,974.0,989.0,989.0,18200.0,0.0,0.0
2026-02-05,1000.0,1032.0,998.0,1017.0,1017.0,21100.0,0.0,0.0
2026-02-06,1018.0,1032.0,993.0,1021.0,1021.0,22100.0,0.0,0.0
2026-02-09,1024.0,1041.0,994.0,994.0,994.0,36000.0,0.0,0.0
2026-02-10,1000.0,1016.0,998.0,1002.0,1002.0,42900.0,0.0,0.0
2026-02-12,1020.0,1056.0,1013.0,1027.0,1027.0,28500.0,0.0,0.0
2026-02-13,1029.0,1036.0,992.0,1006.0,1006.0,35300.0,0.0,0.0
2026-02-16,706.0,706.0,706.0,706.0,706.0,15800.0,0.0,0.0
2026-02-17,621.0,856.0,610.0,760.0,760.0,635300.0,0.0,0.0
2026-02-18,761.0,806.0,732.0,793.0,793.0,552100.0,0.0,0.0
2026-02-19,791.0,842.0,791.0,802.0,802.0,317400.0,0.0,0.0
2026-02-20,816.0,840.0,801.0,811.0,811.0,48100.0,0.0,0.0
2026-02-24,811.0,844.0,808.0,816.0,816.0,38500.0,0.0,0.0
2026-02-25,805.0,829.0,756.0,786.0,786.0,21600.0,0.0,0.0
