week,margin_short,margin_long,ratio
2025-05-12,196.8,457.1,2.32
2025-05-13,178.8,468.3,2.62
2025-05-14,161.4,451.4,2.8
2025-05-15,153.3,445.0,2.9
2025-05-16,149.5,424.1,2.84
2025-05-19,137.3,412.6,3.01
2025-05-20,136.8,412.0,3.01
2025-05-21,133.7,400.4,2.99
2025-05-22,132.8,386.5,2.91
2025-05-23,129.4,386.0,2.98
2025-05-26,128.7,380.0,2.95
2025-05-27,128.4,375.4,2.92
2025-05-28,123.9,368.2,2.97
2025-05-29,121.9,371.2,3.05
2025-05-30,119.4,363.4,3.04
2025-06-02,75.1,346.9,4.62
2025-06-03,68.0,337.2,4.96
2025-06-04,67.8,352.6,5.2
2025-06-05,66.3,310.4,4.68
2025-06-06,66.3,315.1,4.75
2025-06-09,66.1,315.9,4.78
2025-06-10,64.0,281.3,4.4
2025-06-11,62.2,343.1,5.52
2025-06-12,60.9,376.9,6.19
2025-06-13,57.6,394.4,6.85
2025-06-16,57.5,371.3,6.46
2025-06-17,57.5,366.7,6.38
2025-06-18,57.4,320.4,5.58
2025-06-19,54.9,333.7,6.08
2025-06-20,54.9,325.7,5.93
2025-06-23,53.3,314.3,5.9
2025-06-24,53.2,279.3,5.25
2025-06-25,53.0,273.3,5.16
2025-06-26,52.8,280.7,5.32
2025-06-27,55.8,280.1,5.02
2025-06-30,59.4,287.1,4.83
2025-07-01,60.0,289.2,4.82
2025-07-02,59.9,278.1,4.64
2025-07-03,62.3,271.1,4.35
2025-07-04,61.2,268.8,4.39
2025-07-07,67.2,289.9,4.31
2025-07-08,66.5,298.9,4.49
2025-07-11,78.8,307.7,3.9
2025-07-18,77.7,276.3,3.56
2025-07-25,84.1,256.1,3.05
2025-08-01,84.8,263.0,3.1
2025-08-08,90.3,235.5,2.61
2025-08-15,103.2,185.8,1.8
2025-08-22,80.5,152.2,1.89
2025-08-29,81.9,144.0,1.76
2025-09-05,82.2,135.4,1.65
2025-09-12,79.4,127.4,1.6
2025-09-19,75.0,221.2,2.95
2025-09-26,57.5,194.7,3.39
2025-10-03,76.4,166.7,2.18
2025-10-10,68.8,143.0,2.08
2025-10-17,69.1,139.1,2.01
2025-10-24,66.3,134.4,2.03
2025-10-31,42.5,145.4,3.42
2025-11-07,53.3,141.6,2.66
2025-11-14,57.0,150.4,2.64
2025-11-21,49.8,168.7,3.39
2025-11-28,50.6,214.6,4.24
2025-12-05,62.5,205.4,3.29
2025-12-12,114.4,192.5,1.68
2025-12-19,110.4,205.5,1.86
2025-12-26,101.5,215.6,2.12
2026-01-09,114.8,232.7,2.03
2026-01-16,103.0,214.1,2.08
2026-01-23,107.7,209.9,1.95
2026-01-30,114.7,220.8,1.93
2026-02-06,127.4,231.7,1.82
2026-02-13,134.8,272.3,2.02
2026-02-19,224.1,293.4,1.31
2026-02-20,225.9,290.3,1.29
2026-02-24,236.2,288.4,1.22
2026-02-25,233.7,284.0,1.22
2026-02-26,230.8,279.1,1.21
2026-02-27,225.9,278.1,1.23
2026-03-02,237.0,289.1,1.22
2026-03-03,249.3,283.4,1.14
2026-03-04,265.7,274.2,1.03
2026-03-05,265.2,265.3,1.0
2026-03-06,265.1,259.9,0.98
2026-03-09,282.6,257.5,0.91
2026-03-10,278.4,252.7,0.91
2026-03-11,278.3,249.4,0.9
2026-03-12,289.9,250.4,0.86
2026-03-13,296.3,253.7,0.86
2026-03-16,300.0,253.2,0.84
2026-03-17,303.8,257.4,0.85
2026-03-18,302.8,258.5,0.85
2026-03-19,296.4,254.8,0.86
2026-03-23,293.3,246.4,0.84
2026-03-24,285.9,266.5,0.93
2026-03-25,299.7,281.9,0.94
2026-03-26,312.1,294.6,0.94
2026-03-27,308.0,271.3,0.88
2026-03-30,307.6,263.7,0.86
2026-03-31,307.6,258.1,0.84
2026-04-01,306.4,246.0,0.8
2026-04-02,300.2,232.4,0.77
2026-04-03,296.2,224.6,0.76
2026-04-06,291.3,237.0,0.81
