week,margin_short,margin_long,ratio
2025/12/12,0.0,152300.0,
2025/12/19,0.0,148500.0,
2025/12/26,0.0,158100.0,
2026-05-01,0.0,150600.0,
2026/1/16,0.0,161400.0,
2026/1/23,0.0,164100.0,
2026/1/30,0.0,169000.0,
2026/1/9,0.0,162000.0,
2026/2/13,0.0,150400.0,
2026/2/20,0.0,161900.0,
2026/2/27,0.0,168400.0,
2026/2/6,0.0,168600.0,
2026/3/13,0.0,189600.0,
2026/3/20,0.0,192700.0,
2026/3/27,0.0,164000.0,
2026/3/6,0.0,177600.0,
2026/4/10,0.0,171500.0,
2026/4/17,0.0,177900.0,
2026/4/24,0.0,141000.0,
2026/4/3,0.0,166000.0,
2026/5/1,0.0,150600.0,
