date,open,high,low,close,adj close,volume,dividends,stock splits
2025-12-12,891.0,905.0,891.0,903.0,903.0,28700,0.0,0.0
2025-12-15,893.0,916.0,877.0,910.0,910.0,53500,0.0,0.0
2025-12-16,910.0,916.0,871.0,885.0,885.0,96800,0.0,0.0
2025-12-17,878.0,880.0,823.0,852.0,852.0,87700,0.0,0.0
2025-12-18,839.0,867.0,814.0,861.0,861.0,83200,0.0,0.0
2025-12-19,860.0,909.0,860.0,887.0,887.0,66600,0.0,0.0
2025-12-22,887.0,894.0,860.0,882.0,882.0,50800,0.0,0.0
2025-12-23,872.0,940.0,870.0,893.0,893.0,127000,0.0,0.0
2025-12-24,900.0,910.0,865.0,865.0,865.0,95400,0.0,0.0
2025-12-25,866.0,892.0,859.0,887.0,887.0,43700,0.0,0.0
2025-12-26,894.0,900.0,854.0,867.0,867.0,116400,0.0,0.0
2025-12-29,892.0,892.0,877.0,881.0,881.0,31100,0.0,0.0
2025-12-30,880.0,895.0,855.0,881.0,881.0,71900,0.0,0.0
2026-01-05,872.0,897.0,868.0,890.0,890.0,66400,0.0,0.0
2026-01-06,890.0,917.0,890.0,903.0,903.0,42900,0.0,0.0
2026-01-07,902.0,921.0,897.0,915.0,915.0,25600,0.0,0.0
2026-01-08,924.0,935.0,910.0,910.0,910.0,32200,0.0,0.0
2026-01-09,914.0,931.0,911.0,928.0,928.0,26900,0.0,0.0
2026-01-13,939.0,939.0,914.0,924.0,924.0,15800,0.0,0.0
2026-01-14,919.0,942.0,919.0,925.0,925.0,38600,0.0,0.0
2026-01-15,918.0,937.0,918.0,933.0,933.0,19700,0.0,0.0
2026-01-16,933.0,941.0,918.0,920.0,920.0,40200,0.0,0.0
2026-01-19,932.0,939.0,912.0,928.0,928.0,24000,0.0,0.0
2026-01-20,925.0,931.0,908.0,922.0,922.0,37800,0.0,0.0
2026-01-21,915.0,920.0,903.0,915.0,915.0,27200,0.0,0.0
2026-01-22,922.0,922.0,887.0,893.0,893.0,36400,0.0,0.0
