week,margin_short,margin_long,ratio
2025-05-16,0.0,264.9,
2025-05-23,0.0,272.1,
2025-05-30,0.0,236.1,
2025-06-06,0.0,243.3,
2025-06-13,0.1,289.7,2897.0
2025-06-20,0.0,306.7,
2025-07-04,0.0,304.8,
2025-07-11,0.0,299.6,
2025-07-18,0.0,305.9,
2025-07-25,0.0,310.0,
2025-08-01,0.0,284.2,
2025-08-08,0.0,304.3,
2025-08-15,0.0,235.3,
2025-08-22,0.0,288.6,
2025-08-29,0.1,279.8,2798.0
2025-09-05,0.0,276.3,
2025-09-12,0.0,262.1,
2025-09-19,0.0,230.6,
2025-09-26,0.0,223.4,
2025-10-03,0.0,213.9,
2025-10-10,0.0,144.2,
2025-10-17,0.0,147.5,
2025-10-24,0.0,135.6,
2025-10-31,0.0,148.2,
2025-11-07,0.2,166.5,832.5
2025-11-14,0.2,201.6,1008.0
2025-11-21,0.6,204.2,340.33
2025-11-28,0.9,205.0,227.78
2025-12-05,0.7,213.4,304.86
2025-12-12,0.8,207.9,259.88
2025-12-19,0.7,209.2,298.86
2025-12-26,0.6,183.9,306.5
2026-01-09,0.7,173.2,247.43
2026-01-16,0.6,178.2,297.0
2026-01-23,0.6,181.7,302.83
2026-01-30,0.6,184.3,307.17
2026-02-06,0.6,178.2,297.0
2026-02-13,0.6,150.9,251.5
2026-02-20,0.6,163.9,273.17
2026-02-27,1.1,178.8,162.55
2026-03-06,1.9,176.7,93.0
2026-03-13,1.2,178.5,148.75
2026-03-19,1.2,182.8,152.33
2026-03-27,1.2,177.2,147.67
2026-04-03,1.1,178.2,162.0
2026-04-10,0.7,168.6,240.86
2026-04-17,0.7,182.4,260.57
2026-04-24,0.7,182.4,260.57
2026-05-01,0.8,190.9,238.63
2026-05-15,0.6,213.5,355.83
2026-05-22,0.6,221.3,368.83
2026-05-29,1.0,210.6,210.6
2026-07-17,1.0,154.3,154.3
2026-07-24,0.9,157.5,175.0
2026-07-31,0.8,167.0,208.75
2026-08-07,0.8,155.1,193.87
2026-08-14,0.8,180.8,226.0
2026-08-21,0.8,178.7,223.37
