week,margin_short,margin_long,ratio
2025-05-16,0.0,190.3,
2025-05-23,0.0,186.6,
2025-05-30,0.0,187.3,
2025-06-06,0.0,187.7,
2025-06-13,0.0,184.9,
2025-06-20,0.0,182.3,
2025-07-04,0.0,211.7,
2025-07-11,0.0,180.7,
2025-07-18,0.0,179.5,
2025-07-25,0.0,176.8,
2025-08-01,0.0,187.6,
2025-08-08,0.0,177.0,
2025-08-15,0.1,133.1,1331.0
2025-08-22,0.1,127.0,1270.0
2025-08-29,0.0,131.0,
2025-09-05,0.0,131.6,
2025-09-12,0.1,124.7,1247.0
2025-09-19,0.1,124.7,1247.0
2025-09-26,0.1,163.1,1631.0
2025-10-03,0.0,144.8,
2025-10-10,0.0,140.6,
2025-10-17,0.0,126.7,
2025-10-24,0.2,121.0,605.0
2025-10-31,0.3,106.4,354.67
2025-11-07,0.1,102.8,1028.0
2025-11-14,0.0,112.6,
2025-11-21,0.0,95.8,
2025-11-28,0.0,89.9,
2025-12-05,0.0,91.4,
2025-12-12,0.0,94.4,
2025-12-19,0.0,87.2,
2025-12-26,0.0,83.2,
2026-01-09,0.0,81.1,
2026-01-16,0.0,76.8,
2026-01-23,0.0,80.9,
2026-01-30,0.0,80.8,
2026-02-06,0.0,79.5,
2026-02-13,0.1,77.6,776.0
2026-02-20,0.1,83.6,836.0
2026-02-27,1.2,86.9,72.42
2026-03-06,3.4,80.6,23.71
2026-03-13,6.4,76.3,11.92
2026-03-19,8.3,74.7,9.0
2026-03-20,8300.0,74700.0,9.0
2026-03-27,12.1,70.6,5.83
2026-04-03,2.6,74.3,28.58
2026-04-10,6.0,78.6,13.1
2026-04-17,5.9,77.0,13.05
2026-04-24,5.9,80.4,13.63
2026-05-01,5.9,64.6,10.95
2026-05-15,6.2,59.5,9.6
2026-05-22,5.9,52.6,8.92
2026-05-29,5.9,51.2,8.68
2026-07-17,7.9,50.2,6.35
2026-07-24,7.9,49.4,6.25
