week,margin_short,margin_long,ratio
2025-05-16,0.0,72.8,
2025-05-23,0.0,64.5,
2025-05-30,0.0,58.0,
2025-06-06,0.0,67.6,
2025-06-13,0.0,73.3,
2025-06-20,0.0,64.4,
2025-07-04,0.0,63.8,
2025-07-11,0.0,81.8,
2025-07-18,0.0,100.0,
2025-07-25,0.1,101.0,1010.0
2025-08-01,0.0,83.1,
2025-08-08,0.0,111.5,
2025-08-15,0.0,122.3,
2025-08-22,0.0,112.3,
2025-08-29,0.0,127.2,
2025-09-05,0.1,127.7,1277.0
2025-09-12,0.1,123.6,1236.0
2025-09-19,0.1,131.3,1313.0
2025-09-26,0.0,121.0,
2025-10-03,0.0,100.4,
2025-10-10,0.0,100.5,
2025-10-17,0.0,96.8,
2025-10-24,0.0,95.4,
2025-10-31,0.0,97.1,
2025-11-07,0.0,99.5,
2025-11-14,0.0,90.9,
2025-11-21,0.0,86.3,
2025-11-28,0.0,83.6,
2025-12-05,0.0,82.6,
2025-12-12,0.0,82.0,
2025-12-19,0.0,81.2,
2025-12-26,0.0,79.1,
2026-01-09,0.0,83.6,
2026-01-16,0.0,84.4,
2026-01-23,0.0,90.0,
2026-01-30,0.0,95.6,
2026-02-06,0.0,97.2,
2026-02-13,0.0,104.5,
2026-02-20,0.0,100.4,
2026-02-27,0.0,97.6,
2026-03-06,0.0,96.1,
2026-03-13,0.0,197.8,
2026-03-19,0.0,156.1,
2026-03-27,0.0,187.9,
2026-04-03,0.0,4.6,
2026-04-10,0.0,4.1,
2026-04-17,0.0,2.2,
2026-04-24,0.0,2.0,
2026-05-01,0.0,2.3,
2026-05-15,0.0,1.1,
2026-05-22,0.0,1.0,
