week,margin_short,margin_long,ratio
2025-05-16,52.3,618.3,11.82
2025-05-23,49.1,620.0,12.63
2025-05-30,57.0,607.8,10.66
2025-06-06,59.3,596.7,10.06
2025-06-13,55.0,685.4,12.46
2025-06-20,95.0,684.7,7.21
2025-07-04,53.4,677.0,12.68
2025-07-11,54.8,663.7,12.11
2025-07-18,55.0,673.9,12.25
2025-07-25,65.0,489.0,7.52
2025-08-01,56.8,547.9,9.65
2025-08-08,141.1,302.0,2.14
2025-08-15,120.1,308.9,2.57
2025-08-22,99.5,320.2,3.22
2025-08-29,112.0,332.1,2.97
2025-09-05,105.9,496.7,4.69
2025-09-12,83.6,455.0,5.44
2025-09-19,74.1,515.2,6.95
2025-09-26,72.5,610.1,8.42
2025-10-03,70.8,604.3,8.54
2025-10-10,76.9,566.5,7.37
2025-10-17,74.0,589.4,7.96
2025-10-24,80.7,550.2,6.82
2025-10-31,77.5,618.8,7.98
2025-11-07,79.2,665.7,8.41
2025-11-14,74.3,680.4,9.16
2025-11-21,73.5,625.8,8.51
2025-11-28,68.6,643.0,9.37
2025-12-05,77.5,691.3,8.92
2025-12-12,69.8,711.0,10.19
2025-12-19,68.8,737.7,10.72
2025-12-26,140.8,749.4,5.32
2026-01-09,91.5,677.2,7.4
2026-01-16,105.4,693.0,6.57
2026-01-23,103.3,731.3,7.08
2026-01-30,100.9,715.0,7.09
2026-02-06,108.4,586.3,5.41
2026-02-13,107.3,401.9,3.75
2026-02-20,98.6,440.7,4.47
2026-02-27,96.7,572.3,5.92
2026-03-06,89.2,608.0,6.82
2026-03-13,78.5,473.7,6.03
2026-03-19,65.0,470.4,7.24
2026-03-20,65000.0,470400.0,7.24
2026-03-27,65.7,440.5,6.7
2026-04-03,71.2,413.6,5.81
2026-04-10,84.4,439.7,5.21
2026-04-17,89.2,601.9,6.75
2026-04-24,79.0,660.0,8.35
2026-05-01,96.8,651.5,6.73
2026-05-15,82.7,504.7,6.1
2026-05-22,81.9,484.0,5.91
2026-05-29,83.7,506.9,6.06
2026-07-17,51.5,541.0,10.5
2026-07-24,50.1,569.2,11.36
2026-07-31,43.9,571.9,13.03
2026-08-07,43.0,628.3,14.61
2026-08-14,43.0,629.2,14.63
