week,margin_short,margin_long,ratio
2025-05-16,3.7,180.2,48.7
2025-05-23,1.2,178.5,148.75
2025-05-30,1.5,154.5,103.0
2025-06-06,4.2,154.7,36.83
2025-06-13,2.5,151.6,60.64
2025-06-20,2.3,147.9,64.3
2025-07-04,3.3,80.1,24.27
2025-07-11,3.2,74.9,23.41
2025-07-18,3.2,79.2,24.75
2025-07-25,3.4,89.0,26.18
2025-08-01,3.4,77.9,22.91
2025-08-08,2.3,80.8,35.13
2025-08-15,2.7,90.5,33.52
2025-08-22,3.3,104.8,31.76
2025-08-29,4.7,102.8,21.87
2025-09-05,5.6,101.0,18.04
2025-09-12,4.8,105.2,21.92
2025-09-19,3.9,102.3,26.23
2025-09-26,13.9,97.4,7.01
2025-10-03,3.7,101.7,27.49
2025-10-10,3.9,91.8,23.54
2025-10-17,3.8,82.6,21.74
2025-10-24,3.9,68.4,17.54
2025-10-31,3.5,70.0,20.0
2025-11-07,4.4,76.2,17.32
2025-11-14,5.5,70.0,12.73
2025-11-21,6.5,70.3,10.82
2025-11-28,6.0,68.6,11.43
2025-12-05,5.6,70.0,12.5
2025-12-12,6.5,73.8,11.35
2025-12-19,7.5,74.0,9.87
2025-12-26,7.7,77.5,10.06
2026-01-09,8.8,82.6,9.39
2026-01-16,8.2,78.5,9.57
2026-01-23,6.7,79.9,11.93
2026-01-30,6.7,80.6,12.03
2026-02-06,7.4,81.1,10.96
2026-02-13,10.7,74.3,6.94
2026-02-20,5.0,76.4,15.28
2026-02-27,7.4,74.5,10.07
2026-03-06,6.1,62.2,10.2
2026-03-13,6.7,84.0,12.54
2026-03-19,7.9,66.8,8.46
2026-03-27,10.9,67.0,6.15
2026-04-03,11.2,60.0,5.36
2026-04-10,6.8,71.2,10.47
2026-04-17,8.5,70.1,8.25
2026-04-24,8.6,62.3,7.24
2026-05-01,5.6,69.2,12.36
2026-05-15,3600.0,73000.0,0.0493
