week,margin_short,margin_long,ratio
2025-05-16,94.5,34.8,0.37
2025-05-23,89.6,32.6,0.36
2025-05-30,89.5,31.3,0.35
2025-06-06,87.6,35.5,0.41
2025-06-13,96.0,59.7,0.62
2025-06-20,96.0,57.3,0.6
2025-07-04,97.1,45.6,0.47
2025-07-11,97.2,43.5,0.45
2025-07-18,95.0,43.6,0.46
2025-07-25,93.3,37.9,0.41
2025-08-01,93.7,34.1,0.36
2025-08-08,94.0,32.8,0.35
2025-08-15,96.2,35.1,0.36
2025-08-22,94.6,31.4,0.33
2025-08-29,95.1,32.9,0.35
2025-09-05,91.7,37.7,0.41
2025-09-12,90.3,38.2,0.42
2025-09-19,88.8,38.7,0.44
2025-09-26,88.5,39.3,0.44
2025-10-03,90.7,45.2,0.5
2025-10-10,90.8,42.2,0.46
2025-10-17,90.0,43.2,0.48
2025-10-24,90.5,41.5,0.46
2025-10-31,91.6,42.6,0.47
2025-11-07,91.5,41.3,0.45
2025-11-14,90.9,42.8,0.47
2025-11-21,90.2,43.1,0.48
2025-11-28,91.1,41.6,0.46
2025-12-05,91.5,47.3,0.52
2025-12-12,92.7,57.0,0.61
2025-12-19,92.4,59.0,0.64
2025-12-26,93.6,71.1,0.76
2026-01-09,92.1,78.1,0.85
2026-01-16,96.4,79.4,0.82
2026-01-23,100.9,88.1,0.87
2026-01-30,27.9,95.5,3.42
2026-02-06,29.7,93.2,3.14
2026-02-13,34.5,96.1,2.79
2026-02-20,35.0,96.6,2.76
2026-02-27,35.2,96.7,2.75
2026-03-06,41.7,91.1,2.18
2026-03-13,53.6,99.8,1.86
2026-03-19,69.2,103.2,1.49
2026-03-27,210.0,244.2,1.16
2026-04-01,241.3,92.2,0.38
2026-04-02,300.1,105.8,0.35
2026-04-03,298.1,99.9,0.34
2026-04-06,295.8,98.1,0.33
2026-04-07,295.5,97.1,0.33
2026-04-08,295.5,94.1,0.32
2026-04-09,295.4,90.3,0.31
2026-04-10,293.4,90.6,0.31
2026-04-13,293.2,83.3,0.28
2026-04-14,293.1,78.5,0.27
2026-04-15,293.1,76.1,0.26
2026-04-16,293.1,75.9,0.26
2026-04-17,293.1,76.4,0.26
2026-04-20,293.1,75.4,0.26
2026-04-21,292.8,69.1,0.24
2026-04-22,292.7,66.8,0.23
2026-04-23,292.7,64.8,0.22
2026-04-24,292.7,60.8,0.21
2026-04-27,292.1,28.9,0.1
2026-05-01,70.1,45.0,0.64
2026-05-15,62.8,46.5,0.74
2026-05-22,54.2,52.6,0.97
2026-05-29,53.4,58.2,1.09
2026-06-05,48.8,60.4,1.24
2026-06-12,48.4,57.1,1.18
2026-07-17,42.2,53.3,1.26
2026-07-24,45.9,53.1,1.16
2026-07-31,41.7,47.4,1.14
2026-08-07,41.1,45.4,1.1
2026-08-14,41.2,45.8,1.11
2026-08-21,40.7,44.5,1.09
