week,margin_short,margin_long,ratio
2025-07-04,0.4,1394.0,3485.0
2025-07-11,0.6,1377.6,2296.0
2025-07-18,0.0,1486.4,
2025-07-25,0.0,1409.6,
2025-08-01,0.0,1269.2,
2025-08-08,0.0,1337.4,
2025-08-15,5.0,1076.2,215.24
2025-08-22,0.0,1051.4,
2025-08-29,0.0,1021.2,
2025-09-05,0.0,1014.0,
2025-09-12,0.0,1006.8,
2025-09-19,0.0,1054.8,
2025-09-26,0.0,960.6,
2025-10-03,0.0,951.4,
2025-10-10,0.0,948.8,
2025-10-17,0.0,999.4,
2025-10-24,0.0,993.8,
2025-10-31,0.0,1004.8,
2025-11-07,0.0,784.6,
2025-11-14,0.6,833.0,1388.33
2025-11-21,0.0,765.8,
2025-11-28,0.0,741.6,
2025-12-05,0.0,934.0,
2025-12-12,0.0,856.6,
2025-12-19,0.0,809.4,
2025-12-26,0.0,826.8,
2026-01-09,0.0,812.8,
2026-01-16,0.0,804.4,
2026-01-23,0.0,831.6,
2026-01-30,0.0,829.2,
2026-02-06,0.0,829.1,
2026-02-13,0.0,849.6,
2026-02-20,0.0,637.9,
2026-02-27,0.0,632.5,
2026-03-06,0.0,618.7,
2026-03-13,0.0,595.2,
2026-03-19,0.0,575.4,
2026-03-27,0.0,510.2,
2026-04-03,0.0,576.4,
2026-04-10,0.0,526.5,
2026-04-17,0.0,512.4,
2026-04-24,0.0,512.4,
2026-05-01,0.0,500.9,
2026-05-15,0.4,498.9,1247.25
2026-05-22,0.0,450.2,
2026-05-29,0.0,443.0,
2026-06-05,0.0,433.1,
2026-06-12,0.0,422.0,
2026-06-19,0.0,369.1,
2026-06-26,0.0,356.6,
2026-07-17,0.0,315.7,
2026-07-24,0.0,320.8,
2026-07-31,0.0,326.4,
2026-08-07,0.0,328.1,
2026-08-14,0.4,330.6,826.5
2026-08-21,0.0,316.6,
