week,margin_short,margin_long,ratio
2025-05-30,17.8,2439.0,137.02
2025-06-06,18.4,2475.0,134.51
2025-06-13,17.5,2437.3,139.27
2025-06-20,20.8,2510.7,120.71
2025-07-04,40.7,1256.2,30.86
2025-07-11,49.2,1181.5,24.01
2025-07-18,43.7,1279.4,29.28
2025-07-25,52.4,1246.7,23.79
2025-08-01,42.1,1339.6,31.82
2025-08-08,57.6,1171.0,20.33
2025-08-15,25.9,1150.4,44.42
2025-08-22,43.6,1197.5,27.47
2025-08-29,21.5,1354.9,63.02
2025-09-05,28.2,1318.2,46.74
2025-09-12,33.0,1324.7,40.14
2025-09-19,34.3,1109.3,32.34
2025-09-26,30.5,1055.6,34.61
2025-10-03,33.9,1335.8,39.4
2025-10-10,36.2,1275.8,35.24
2025-10-17,29.2,1250.0,42.81
2025-10-24,41.3,1173.0,28.4
2025-10-31,44.9,1208.5,26.92
2025-11-07,75.1,1621.2,21.59
2025-11-14,71.5,2043.7,28.58
2025-11-21,92.0,2240.6,24.35
2025-11-28,106.5,2260.8,21.23
2025-12-05,68.5,2375.5,34.68
2025-12-12,43.2,2359.3,54.61
2025-12-19,62.8,2727.3,43.43
2025-12-26,43.6,2902.6,66.57
2026-01-09,39.7,2852.1,71.84
2026-01-16,97.5,2857.7,29.31
2026-01-23,84.1,2725.2,32.4
2026-01-30,77.5,2788.7,35.98
2026-02-06,92.9,2610.0,28.09
2026-02-13,78.3,2728.7,34.85
2026-02-20,73.8,2716.6,36.81
2026-02-27,66.8,2698.7,40.4
2026-03-06,51.4,2775.3,53.99
2026-03-13,41.3,2690.2,65.14
2026-03-19,27.8,2641.1,95.0
2026-03-20,27800.0,2641100.0,95.0
2026-03-27,18.0,2342.0,130.11
2026-04-03,35.4,1803.4,50.94
2026-04-10,23.7,1776.4,74.95
2026-04-17,17.8,1722.5,96.77
2026-04-24,22.0,1861.3,84.6
2026-05-01,18.9,2078.1,109.95
2026-05-15,11.7,2711.4,231.74
2026-05-22,8.8,2582.1,293.42
2026-05-29,16.5,2614.1,158.43
2026-07-17,3.3,2554.2,774.0
