week,margin_short,margin_long,ratio
2026/5/1,3700.0,42900.0,11.59
2026/4/24,0.0,33100.0,
2026/4/17,0.0,34200.0,
2026/4/10,0.0,39100.0,
2026/4/3,0.0,50500.0,
2026/3/27,0.0,59300.0,
2026/3/20,0.0,49800.0,
2026/3/13,0.0,54400.0,
2026/3/6,0.0,52100.0,
2026/2/27,0.0,57900.0,
2026/2/20,0.0,54400.0,
2026/2/13,0.0,52800.0,
2026/2/6,0.0,51500.0,
2026/1/30,0.0,55300.0,
2026/1/23,0.0,54900.0,
2026/1/16,0.0,77400.0,
2026/1/9,0.0,84200.0,
2025/12/26,0.0,86300.0,
2025/12/19,0.0,84600.0,
2025/12/12,0.0,79000.0,
