week,margin_short,margin_long,ratio
2025-05-16,8.4,69.9,8.32
2025-05-23,12.1,72.4,5.98
2025-05-30,8.8,73.6,8.36
2025-06-06,11.7,72.7,6.21
2025-06-13,13.9,75.2,5.41
2025-06-20,21.3,83.0,3.9
2025-07-04,29.9,80.6,2.7
2025-07-11,30.1,79.2,2.63
2025-07-18,29.6,79.7,2.69
2025-07-25,29.4,79.9,2.72
2025-08-01,31.9,67.4,2.11
2025-08-08,29.1,61.8,2.12
2025-08-15,29.5,62.6,2.12
2025-08-22,30.7,64.7,2.11
2025-08-29,33.5,58.2,1.74
2025-09-05,29.3,66.8,2.28
2025-09-12,27.8,67.6,2.43
2025-09-19,26.6,68.1,2.56
2025-09-26,35.0,68.9,1.97
2025-10-03,28.9,70.5,2.44
2025-10-10,29.1,96.8,3.33
2025-10-17,29.7,106.2,3.58
2025-10-24,30.8,107.3,3.48
2025-10-31,29.6,118.4,4.0
2025-11-07,28.3,77.0,2.72
2025-11-14,22.0,74.6,3.39
2025-11-21,17.7,71.7,4.05
2025-11-28,19.7,77.7,3.94
2025-12-05,21.9,76.4,3.49
2025-12-12,20.8,101.8,4.89
2025-12-19,24.2,126.5,5.23
2025-12-26,28.1,131.7,4.69
2026-01-09,27.0,63.3,2.34
2026-01-16,29.1,63.4,2.18
2026-01-23,25.7,63.0,2.45
2026-01-30,35.0,77.1,2.2
2026-02-06,25.1,56.9,2.27
2026-02-13,18.3,47.2,2.58
2026-02-20,34.1,45.8,1.34
2026-02-27,35.1,42.9,1.22
2026-03-06,34.8,44.6,1.28
2026-03-13,19.6,40.4,2.06
2026-03-19,11.8,40.3,3.42
2026-03-20,11800.0,40300.0,3.42
2026-03-27,12.5,30.5,2.44
2026-04-03,12.5,32.0,2.56
2026-04-10,12.7,31.5,2.48
2026-04-17,15.2,31.9,2.1
2026-04-24,24.8,36.4,1.47
2026-05-01,12.7,32.6,2.57
2026-05-15,25.9,26.6,1.03
2026-05-22,25.6,27.1,1.06
2026-05-29,24.3,28.5,1.17
