week,margin_short,margin_long,ratio
2025-05-16,5.9,518.2,87.83
2025-05-23,1.2,493.3,411.08
2025-05-30,0.0,699.8,
2025-06-06,0.0,721.1,
2025-06-13,0.0,770.9,
2025-06-20,0.5,773.8,1547.6
2025-07-04,0.0,693.5,
2025-07-11,0.0,666.7,
2025-07-18,0.0,656.4,
2025-07-25,0.0,638.9,
2025-08-01,0.0,630.7,
2025-08-08,0.0,631.9,
2025-08-15,0.0,584.1,
2025-08-22,0.0,584.8,
2025-08-29,0.0,571.3,
2025-09-05,0.0,589.9,
2025-09-12,0.0,584.6,
2025-09-19,0.0,568.3,
2025-09-26,0.0,557.5,
2025-10-03,0.0,538.9,
2025-10-10,0.0,550.2,
2025-10-17,0.0,538.3,
2025-10-24,0.0,496.5,
2025-10-31,0.0,484.1,
2025-11-07,0.0,472.1,
2025-11-14,0.0,440.3,
2025-11-21,0.0,387.8,
2025-11-28,0.0,360.5,
2025-12-05,0.0,359.3,
2025-12-12,0.0,323.5,
2025-12-19,0.0,322.0,
2025-12-26,0.0,330.6,
2026-01-09,0.0,327.2,
2026-01-16,0.0,298.4,
2026-01-23,0.0,323.7,
2026-01-30,0.0,340.5,
2026-02-06,0.0,324.9,
2026-02-13,0.3,379.7,1265.67
2026-02-20,0.0,345.1,
2026-02-27,0.0,317.1,
2026-03-06,0.0,292.2,
2026-03-13,0.0,308.0,
2026-03-19,0.0,313.3,
2026-03-27,0.0,288.9,
2026-04-03,0.0,281.2,
2026-04-10,0.0,251.0,
2026-04-17,0.0,249.1,
2026-04-24,0.0,248.2,
2026-05-01,0.0,259.2,
2026-05-15,0.5,379.6,759.2
2026-05-22,0.0,365.0,
2026-05-29,0.0,392.4,
2026-06-05,0.0,374.0,
2026-06-12,0.0,376.6,
2026-06-19,0.0,413.9,
2026-06-26,0.0,390.3,
2026-07-17,0.0,366.8,
2026-07-24,0.0,369.2,
2026-07-31,0.0,348.7,
