week,margin_short,margin_long,ratio
2025-05-16,0.5,1890.0,3780.0
2025-05-23,0.0,1967.5,
2025-05-30,0.0,1890.5,
2025-06-06,0.0,2045.0,
2025-06-13,0.0,1936.5,
2025-06-20,0.0,1816.5,
2025-07-04,0.0,1902.5,
2025-07-11,0.0,1945.0,
2025-07-18,0.0,1975.5,
2025-07-25,0.0,1924.5,
2025-08-01,0.0,1877.0,
2025-08-08,0.0,1767.0,
2025-08-15,0.0,1615.0,
2025-08-22,0.0,1666.0,
2025-08-29,0.0,1608.5,
2025-09-05,0.0,1587.0,
2025-09-12,0.0,1588.0,
2025-09-19,0.0,1515.0,
2025-09-26,0.0,1498.5,
2025-10-03,0.1,1410.4,14104.0
2025-10-10,0.1,1380.4,13804.0
2025-10-17,0.1,1345.6,13456.0
2025-10-24,0.0,1344.4,
2025-10-31,0.0,1285.3,
2025-11-07,0.1,1259.2,12592.0
2025-11-14,0.0,1146.1,
2025-11-21,0.0,1056.2,
2025-11-28,0.1,1010.9,10109.0
2025-12-05,0.0,1019.6,
2025-12-12,0.0,932.8,
2025-12-19,0.0,930.8,
2025-12-26,0.0,718.0,
2026-01-09,0.0,725.7,
2026-01-16,0.0,732.7,
2026-01-23,0.0,744.9,
2026-01-30,0.0,792.8,
2026-02-06,0.0,830.6,
2026-02-13,5.4,1045.0,193.52
2026-02-20,0.0,1393.2,
2026-02-27,0.0,1426.4,
2026-03-06,0.0,1539.7,
2026-03-13,0.0,1599.0,
2026-03-19,0.0,1605.1,
2026-03-20,0.0,1605100.0,
2026-03-27,0.0,1592.3,
2026-04-03,0.0,1574.0,
2026-04-10,0.0,1590.4,
2026-04-17,0.0,1566.5,
2026-04-24,0.0,1493.0,
2026-05-01,0.0,1492.5,
2026-05-15,0.0,1556.4,
2026-05-22,0.0,1469.0,
2026-05-29,0.0,1212.9,
2026-06-05,0.0,1204.8,
2026-06-12,0.0,1075.9,
2026-06-19,0.0,1055.5,
2026-06-26,0.0,1069.5,
2026-07-17,0.0,1033.4,
2026-07-24,0.0,1036.8,
2026-07-31,0.0,1046.5,
2026-08-07,0.0,1106.1,
2026-08-14,0.0,1200.7,
2026-08-21,0.0,1257.9,
