week,margin_short,margin_long,ratio
2025-05-16,47.3,2037.9,43.08
2025-05-23,54.7,2115.7,38.68
2025-05-30,77.7,1909.9,24.58
2025-06-06,54.1,1862.6,34.43
2025-06-13,53.2,1796.4,33.77
2025-06-20,62.7,1791.5,28.57
2025-07-04,46.2,1954.6,42.31
2025-07-11,50.3,1870.3,37.18
2025-07-18,51.9,1910.6,36.81
2025-07-25,63.6,2039.1,32.06
2025-08-01,67.7,1975.3,29.18
2025-08-08,68.7,1944.1,28.3
2025-08-15,60.2,2240.0,37.21
2025-08-22,60.1,2640.6,43.94
2025-08-27,57.2,2759.8,48.25
2025-08-28,71.3,2798.0,39.24
2025-08-29,82.1,2738.4,33.35
2025-09-01,91.7,2835.6,30.92
2025-09-02,104.5,2720.2,26.03
2025-09-03,99.4,2796.9,28.14
2025-09-04,108.8,2824.1,25.96
2025-09-05,121.4,2877.5,23.7
2025-09-08,155.5,2986.7,19.21
2025-09-09,194.8,2810.8,14.43
2025-09-10,174.0,2786.3,16.01
2025-09-11,173.3,2947.7,17.01
2025-09-12,177.6,2944.7,16.58
2025-09-16,200.7,2927.3,14.59
2025-09-17,199.2,2837.0,14.24
2025-09-18,224.8,2837.7,12.62
2025-09-19,245.6,2847.9,11.6
2025-09-22,347.7,2849.4,8.19
2025-09-24,464.4,2795.0,6.02
2025-09-25,637.6,2849.8,4.47
2025-09-26,1514.8,2793.7,1.84
2025-09-29,64.4,3095.1,48.06
2025-10-03,28.4,3651.5,128.57
2025-10-10,9.8,3932.7,401.3
2025-10-17,10.1,3754.9,371.77
2025-10-24,8.8,3607.2,409.91
2025-10-31,13.7,3833.3,279.8
2025-11-07,13.1,3809.1,290.77
2025-11-14,74.3,3416.3,45.98
2025-11-21,40.1,3197.9,79.75
2025-11-28,108.6,3130.2,28.82
2025-12-05,98.8,2983.1,30.19
2025-12-12,44.4,2984.3,67.21
2025-12-19,30.6,3038.3,99.29
2025-12-26,83.0,2912.8,35.09
2026-01-09,41.4,2877.5,69.5
2026-01-16,25.6,2532.1,98.91
2026-01-23,28.2,2512.3,89.09
2026-01-30,17.2,2580.6,150.03
2026-02-06,15.0,2766.6,184.44
2026-02-13,20.9,2924.9,139.95
2026-02-20,18.9,2846.9,150.63
2026-02-27,39.6,2492.0,62.93
2026-03-06,26.8,2444.0,91.19
2026-03-13,16.4,2677.3,163.25
2026-03-19,17.8,2725.4,153.11
2026-03-27,18.7,2514.6,134.47
2026-04-03,16.2,2564.4,158.3
2026-04-10,19.1,2506.6,131.24
2026-04-17,13.8,2590.0,187.68
2026-04-24,14.7,2726.0,185.44
2026-05-01,11.6,2837.5,244.61
2026-05-15,29.0,2588.5,89.26
2026-05-22,63.0,2424.8,38.49
