week,margin_short,margin_long,ratio
2025-05-16,0.0,16.3,
2025-05-23,0.0,17.4,
2025-05-30,0.0,18.6,
2025-06-06,0.0,16.2,
2025-06-13,0.0,15.1,
2025-06-20,0.0,15.8,
2025-07-04,0.0,15.7,
2025-07-11,0.0,15.8,
2025-07-18,0.0,17.6,
2025-07-25,0.0,18.0,
2025-08-01,0.0,19.7,
2025-08-08,0.0,20.1,
2025-08-15,0.0,19.0,
2025-08-22,0.0,20.9,
2025-08-29,0.0,19.1,
2025-09-05,0.0,20.7,
2025-09-12,0.0,19.3,
2025-09-19,0.0,14.0,
2025-09-26,0.0,56.3,
2025-10-03,0.0,62.9,
2025-10-10,0.0,55.0,
2025-10-17,0.0,54.1,
2025-10-24,0.0,59.9,
2025-10-31,0.0,50.6,
2025-11-07,0.0,53.7,
2025-11-14,0.2,70.0,350.0
2025-11-21,0.0,68.3,
2025-11-28,0.0,76.0,
2025-12-05,0.0,79.8,
2025-12-12,0.0,108.8,
2025-12-19,0.0,83.2,
2025-12-26,0.0,96.6,
2026-01-09,0.0,98.1,
2026-01-16,0.0,103.6,
2026-01-23,0.0,91.3,
2026-01-30,0.0,93.4,
2026-02-06,0.0,95.7,
2026-02-13,0.0,88.9,
2026-02-20,0.0,83.0,
2026-02-27,0.0,80.1,
2026-03-06,0.0,76.8,
2026-03-13,0.0,102.2,
2026-03-19,0.0,101.9,
2026-03-20,0.0,101900.0,
2026-03-27,0.0,100.4,
2026-04-03,0.0,106.0,
2026-04-10,0.0,115.4,
2026-04-17,0.0,123.7,
2026-04-24,1.1,140.8,128.0
2026-05-01,1.7,241.0,141.76
2026-05-15,0.0,209.1,
2026-05-22,0.0,209.4,
2026-05-29,0.0,227.8,
2026-07-17,0.0,257.0,
2026-07-24,0.0,251.7,
