date,open,high,low,close,adj close,volume,dividends,stock splits
2025-12-12,2383.0,2431.0,2354.0,2399.0,2384.65771484375,173100,0.0,0.0
2025-12-15,2399.0,2549.0,2394.0,2535.0,2519.844482421875,176600,0.0,0.0
2025-12-16,2510.0,2568.0,2487.0,2522.0,2506.92236328125,336400,0.0,0.0
2025-12-17,2552.0,2560.0,2403.0,2443.0,2428.39453125,123700,0.0,0.0
2025-12-18,2428.0,2503.0,2422.0,2490.0,2475.113525390625,113200,0.0,0.0
2025-12-19,2516.0,2614.0,2504.0,2608.0,2592.408203125,95700,0.0,0.0
2025-12-22,2650.0,2657.0,2612.0,2649.0,2633.1630859375,84400,0.0,0.0
2025-12-23,2673.0,2813.0,2656.0,2778.0,2761.391845703125,141300,0.0,0.0
2025-12-24,2878.0,2940.0,2813.0,2891.0,2873.71630859375,415700,0.0,0.0
2025-12-25,2854.0,2875.0,2805.0,2871.0,2853.8359375,123700,0.0,0.0
2025-12-26,2874.0,2909.0,2859.0,2865.0,2847.87158203125,93100,0.0,0.0
2025-12-29,2915.0,3020.0,2873.0,3005.0,2987.03466796875,231300,0.0,0.0
2025-12-30,2999.0,2999.0,2846.0,2868.0,2850.853759765625,216100,0.0,0.0
2026-01-05,2867.0,2880.0,2627.0,2755.0,2738.529296875,620400,0.0,0.0
2026-01-06,2792.0,2792.0,2660.0,2740.0,2723.618896484375,202800,0.0,0.0
2026-01-07,2724.0,2783.0,2700.0,2736.0,2719.642822265625,97700,0.0,0.0
2026-01-08,2786.0,2850.0,2772.0,2809.0,2792.20654296875,157400,0.0,0.0
2026-01-09,2850.0,2918.0,2801.0,2918.0,2900.554931640625,158100,0.0,0.0
2026-01-13,2925.0,2925.0,2802.0,2821.0,2804.134765625,239400,0.0,0.0
2026-01-14,2850.0,2869.0,2694.0,2730.0,2713.6787109375,284900,0.0,0.0
2026-01-15,2880.0,2955.0,2771.0,2896.0,2878.686279296875,795700,0.0,0.0
2026-01-16,2875.0,2897.0,2745.0,2895.0,2877.6923828125,286700,0.0,0.0
2026-01-19,2980.0,3040.0,2870.0,2900.0,2882.662353515625,345200,0.0,0.0
2026-01-20,2923.0,2941.0,2811.0,2846.0,2828.9853515625,168400,0.0,0.0
2026-01-21,2796.0,2800.0,2655.0,2730.0,2713.6787109375,266100,0.0,0.0
2026-01-22,2780.0,2843.0,2716.0,2777.0,2760.397705078125,139100,0.0,0.0
2026-01-23,2801.0,2866.0,2654.0,2702.0,2685.84619140625,206500,0.0,0.0
2026-01-26,2661.0,2709.0,2619.0,2651.0,2635.151123046875,110600,0.0,0.0
2026-01-27,2655.0,2679.0,2621.0,2621.0,2605.330322265625,86400,0.0,0.0
2026-01-28,2619.0,2638.0,2478.0,2491.0,2476.107666015625,274700,0.0,0.0
2026-01-29,2452.0,2460.0,2352.0,2397.0,2382.669677734375,292100,0.0,0.0
2026-01-30,2397.0,2397.0,2312.0,2365.0,2350.86083984375,197000,0.0,0.0
2026-02-02,2354.0,2415.0,2321.0,2377.0,2362.789306640625,187700,0.0,0.0
2026-02-03,2427.0,2448.0,2365.0,2412.0,2397.579833984375,163500,0.0,0.0
2026-02-04,2362.0,2367.0,2051.0,2070.0,2057.62451171875,731000,0.0,0.0
2026-02-05,2090.0,2225.0,2064.0,2180.0,2166.967041015625,590500,0.0,0.0
2026-02-06,2130.0,2130.0,1956.0,2025.0,2012.8935546875,523800,0.0,0.0
2026-02-09,2026.0,2066.0,1959.0,2031.0,2018.8577880859373,357000,0.0,0.0
2026-02-10,2063.0,2150.0,2035.0,2126.0,2113.289794921875,206200,0.0,0.0
2026-02-12,2145.0,2145.0,2033.0,2062.0,2049.67236328125,231200,0.0,0.0
2026-02-13,2012.0,2029.0,1882.0,1903.0,1891.6229248046875,349400,0.0,0.0
2026-02-16,1921.0,1982.0,1869.0,1930.0,1918.4615478515625,310000,0.0,0.0
2026-02-17,1967.0,1988.0,1924.0,1969.0,1957.2283935546875,180800,0.0,0.0
2026-02-18,1950.0,2036.0,1911.0,2004.0,1992.0191650390625,184800,0.0,0.0
2026-02-19,2042.0,2076.0,2008.0,2049.0,2036.7501220703125,160700,0.0,0.0
2026-02-20,2050.0,2085.0,2032.0,2044.0,2031.780029296875,143200,0.0,0.0
2026-02-24,2052.0,2068.0,1967.0,2001.0,1989.037109375,162400,0.0,0.0
2026-02-25,2051.0,2098.0,2036.0,2056.0,2043.708251953125,157300,0.0,0.0
2026-02-26,2056.0,2225.0,2049.0,2195.0,2181.877197265625,220000,0.0,0.0
2026-02-27,2242.0,2259.0,2151.0,2196.0,2182.871337890625,208300,0.0,0.0
2026-03-02,2193.0,2235.0,2158.0,2191.0,2177.901123046875,111200,0.0,0.0
2026-03-03,2208.0,2227.0,2136.0,2137.0,2124.22412109375,118000,0.0,0.0
2026-03-04,2126.0,2298.0,2092.0,2214.0,2200.763671875,327800,0.0,0.0
2026-03-05,2262.0,2344.0,2233.0,2306.0,2292.213623046875,213000,0.0,0.0
2026-03-06,2280.0,2530.0,2280.0,2518.0,2502.9462890625,306800,0.0,0.0
2026-03-09,2318.0,2408.0,2306.0,2393.0,2378.693603515625,277400,0.0,0.0
2026-03-10,2401.0,2526.0,2387.0,2500.0,2485.053955078125,150600,0.0,0.0
2026-03-11,2499.0,2536.0,2474.0,2520.0,2504.934326171875,109400,0.0,0.0
2026-03-12,2519.0,2540.0,2466.0,2513.0,2497.97607421875,70000,0.0,0.0
2026-03-13,2557.0,2692.0,2544.0,2579.0,2563.58154296875,283800,0.0,0.0
2026-03-16,2623.0,2654.0,2497.0,2511.0,2495.988037109375,153400,0.0,0.0
2026-03-17,2541.0,2560.0,2376.0,2387.0,2372.7294921875,166300,0.0,0.0
2026-03-18,2424.0,2482.0,2362.0,2475.0,2460.203369140625,105300,0.0,0.0
2026-03-19,2425.0,2510.0,2367.0,2368.0,2353.843017578125,105500,0.0,0.0
2026-03-23,2332.0,2339.0,2205.0,2220.0,2206.727783203125,266400,0.0,0.0
2026-03-24,2298.0,2308.0,2136.0,2159.0,2146.092529296875,105500,0.0,0.0
2026-03-25,2189.0,2220.0,2142.0,2184.0,2170.943115234375,103200,0.0,0.0
2026-03-26,2193.0,2210.0,2068.0,2100.0,2087.4453125,108900,0.0,0.0
2026-03-27,2146.0,2186.0,2114.0,2155.0,2142.116455078125,154300,0.0,0.0
2026-03-30,2058.0,2112.0,2021.0,2065.0,2052.654541015625,123700,0.0,0.0
2026-03-31,2065.0,2122.0,2027.0,2100.0,2087.4453125,138100,0.0,0.0
2026-04-01,2156.0,2260.0,2153.0,2260.0,2246.48876953125,92100,0.0,0.0
2026-04-02,2264.0,2400.0,2230.0,2263.0,2249.470703125,178800,0.0,0.0
2026-04-03,2513.0,2513.0,2391.0,2462.0,2447.281005859375,257700,0.0,0.0
2026-04-06,2462.0,2557.0,2460.0,2541.0,2525.808837890625,68800,0.0,0.0
2026-04-07,2550.0,2600.0,2525.0,2568.0,2552.647216796875,61600,0.0,0.0
2026-04-08,2682.0,2697.0,2650.0,2692.0,2675.906005859375,122900,0.0,0.0
2026-04-09,2675.0,2728.0,2595.0,2700.0,2683.858154296875,109400,0.0,0.0
2026-04-10,2670.0,2692.0,2585.0,2626.0,2610.300537109375,133300,0.0,0.0
2026-04-13,2581.0,2663.0,2580.0,2649.0,2633.1630859375,104400,0.0,0.0
2026-04-14,2736.0,2752.0,2637.0,2752.0,2735.54736328125,162400,0.0,0.0
2026-04-15,2491.0,2519.0,2350.0,2352.0,2337.938720703125,460300,0.0,0.0
2026-04-16,2395.0,2588.0,2391.0,2481.0,2466.16748046875,299100,0.0,0.0
2026-04-17,2648.0,2699.0,2548.0,2667.0,2651.055419921875,293500,0.0,0.0
2026-04-20,2717.0,2770.0,2630.0,2688.0,2671.929931640625,183600,0.0,0.0
2026-04-21,2688.0,2729.0,2471.0,2480.0,2465.17333984375,200300,0.0,0.0
2026-04-22,2431.0,2477.0,2372.0,2416.0,2401.555908203125,162900,0.0,0.0
2026-04-23,2400.0,2400.0,2236.0,2293.0,2279.291259765625,161000,0.0,0.0
2026-04-24,2443.0,2517.0,2374.0,2482.0,2467.161376953125,319100,0.0,0.0
2026-04-27,2485.0,2486.0,2350.0,2378.0,2363.783203125,184700,0.0,0.0
2026-04-28,2428.0,2459.0,2377.0,2425.0,2410.502197265625,145500,0.0,0.0
2026-04-30,2325.0,2382.0,2323.0,2331.0,2317.064208984375,151000,0.0,0.0
2026-05-01,2380.0,2392.0,2261.0,2285.0,2271.339111328125,168900,0.0,0.0
2026-05-07,2290.0,2339.0,2220.0,2220.0,2206.727783203125,189900,0.0,0.0
2026-05-08,2330.0,2405.0,2264.0,2388.0,2373.723388671875,175800,0.0,0.0
2026-05-11,2412.0,2425.0,2381.0,2393.0,2378.693603515625,119400,0.0,0.0
2026-05-12,2387.0,2396.0,2224.0,2260.0,2246.48876953125,153100,0.0,0.0
