week,margin_short,margin_long,ratio
2025-10-17,0.0,227.3,
2025-10-24,0.0,234.4,
2025-10-31,0.3,238.9,796.33
2025-11-07,0.0,228.5,
2025-11-14,0.0,327.3,
2025-11-21,0.0,339.1,
2025-11-28,0.0,338.3,
2025-12-05,0.0,292.2,
2025-12-12,0.0,278.7,
2025-12-19,0.0,269.7,
2025-12-26,0.0,244.5,
2026-01-09,0.0,229.9,
2026-01-16,0.0,229.7,
2026-01-23,0.0,217.4,
2026-01-30,0.0,212.6,
2026-02-06,0.0,177.5,
2026-02-13,0.0,164.0,
2026-02-20,0.0,365.9,
2026-02-27,0.0,338.1,
2026-03-06,0.2,246.0,1230.0
2026-03-13,0.0,284.6,
2026-03-19,0.3,280.1,933.67
2026-03-27,0.0,345.3,
2026-04-03,0.0,330.6,
2026-04-10,0.0,324.5,
2026-04-17,0.0,325.0,
2026-04-24,0.0,337.3,
2026-05-01,0.0,342.9,
2026-05-15,0.0,562.0,
2026-05-22,0.0,596.6,
2026-05-29,0.0,548.5,
2026-06-05,0.0,486.6,
2026-06-12,0.0,451.4,
2026-06-19,0.0,321.2,
2026-06-26,0.0,311.6,
2026-07-17,0.0,279.2,
2026-07-24,0.0,276.3,
2026-07-31,0.0,274.0,
