week,margin_short,margin_long,ratio
2025-05-16,0.0,245.8,
2025-05-23,0.0,250.4,
2025-05-30,0.0,246.4,
2025-06-06,0.0,244.8,
2025-06-13,0.0,238.9,
2025-06-20,0.3,245.3,817.67
2025-07-04,0.0,236.6,
2025-07-11,0.0,238.4,
2025-07-18,0.0,235.2,
2025-07-25,0.0,217.2,
2025-08-01,0.0,214.7,
2025-08-08,0.0,215.4,
2025-08-15,0.0,205.1,
2025-08-22,0.0,188.1,
2025-08-29,0.0,191.9,
2025-09-05,0.0,186.5,
2025-09-12,0.0,183.7,
2025-09-19,0.0,179.6,
2025-09-26,0.0,182.3,
2025-10-03,0.0,174.0,
2025-10-10,0.0,174.8,
2025-10-17,0.0,178.1,
2025-10-24,0.0,180.5,
2025-10-31,0.0,185.7,
2025-11-07,0.0,185.3,
2025-11-14,0.0,211.8,
2025-11-21,0.0,192.4,
2025-11-28,0.0,193.6,
2025-12-05,0.0,199.0,
2025-12-12,0.0,194.4,
2025-12-19,0.0,187.6,
2025-12-26,0.0,189.4,
2026-01-09,0.0,183.1,
2026-01-16,0.0,183.9,
2026-01-23,0.0,187.9,
2026-01-30,0.0,191.0,
2026-02-06,0.0,188.0,
2026-02-13,0.8,185.4,231.75
2026-02-20,0.0,175.7,
2026-02-27,0.0,168.0,
2026-03-06,0.1,156.6,1566.0
2026-03-13,0.0,152.7,
2026-03-19,0.0,150.2,
2026-03-27,0.0,148.8,
2026-04-03,0.0,146.9,
2026-04-10,0.0,144.8,
2026-04-17,0.0,136.4,
2026-04-24,0.0,112.0,
2026-05-01,0.0,109.9,
2026-05-15,0.0,110800.0,
