week,margin_short,margin_long,ratio
2025-05-16,4.7,46.9,9.98
2025-05-23,3.1,46.7,15.06
2025-05-30,3.9,46.1,11.82
2025-06-06,3.7,49.0,13.24
2025-06-13,3.6,46.6,12.94
2025-06-20,4.8,42.7,8.9
2025-07-04,4.5,40.9,9.09
2025-07-11,3.6,41.1,11.42
2025-07-18,2.5,41.7,16.68
2025-07-25,2.9,42.7,14.72
2025-08-01,4.5,44.5,9.89
2025-08-08,4.1,41.6,10.15
2025-08-15,2.8,11.7,4.18
2025-08-22,2.5,11.2,4.48
2025-08-29,2.5,11.1,4.44
2025-09-05,2.8,10.1,3.61
2025-09-12,2.7,12.8,4.74
2025-09-19,3.5,11.2,3.2
2025-09-26,3.1,11.1,3.58
2025-10-03,3.6,10.6,2.94
2025-10-10,3.0,11.6,3.87
2025-10-17,2.5,12.5,5.0
2025-10-24,2.9,11.4,3.93
2025-10-31,5.8,18.3,3.16
2025-11-07,3.4,17.6,5.18
2025-11-14,2.5,16.3,6.52
2025-11-21,2.6,15.8,6.08
2025-11-28,3.6,13.5,3.75
2025-12-05,3.6,16.5,4.58
2025-12-12,3.6,18.6,5.17
2025-12-19,3.9,19.3,4.95
2025-12-26,4.2,19.2,4.57
2026-01-09,4.0,18.0,4.5
2026-01-16,4.9,16.1,3.29
2026-01-23,3.8,18.4,4.84
2026-01-30,3.9,24.8,6.36
2026-02-06,4.2,18.8,4.48
2026-02-13,3.3,22.1,6.7
2026-02-20,5.7,23.7,4.16
2026-02-27,3.9,22.5,5.77
2026-03-06,4.8,23.9,4.98
2026-03-13,3.9,23.6,6.05
2026-03-19,5.6,25.2,4.5
2026-03-20,5600.0,25200.0,4.5
2026-03-27,11.5,17.4,1.51
2026-04-03,10.4,19.1,1.84
2026-04-10,8.0,15.0,1.88
2026-04-17,8.5,14.0,1.65
2026-04-24,8.8,17.3,1.97
2026-05-01,16.1,21.6,1.34
2026-05-15,8.4,37.0,4.4
2026-05-22,2.0,41.1,20.55
2026-05-29,2.4,40.0,16.67
2026-07-17,3.1,28.8,9.29
2026-07-24,3.0,31.9,10.63
2026-07-31,2.6,31.1,11.96
2026-08-07,2.6,29.7,11.42
2026-08-14,3.0,29.8,9.93
2026-08-21,3.5,27.6,7.89
2026-08-28,2.9,26.3,9.07
