week,margin_short,margin_long,ratio
2025-05-30,0.0,677.1,
2025-06-06,0.0,766.5,
2025-06-13,0.0,764.4,
2025-06-20,0.0,640.7,
2025-07-04,0.0,659.5,
2025-07-11,0.0,662.4,
2025-07-18,0.0,714.7,
2025-07-25,0.0,700.8,
2025-08-01,0.0,677.9,
2025-08-08,0.0,676.4,
2025-08-15,0.0,673.7,
2025-08-22,0.0,697.7,
2025-08-29,0.0,713.7,
2025-09-05,0.0,766.6,
2025-09-12,0.0,731.7,
2025-09-19,0.0,657.7,
2025-09-26,0.0,619.0,
2025-10-03,0.0,581.8,
2025-10-10,0.0,570.7,
2025-10-17,0.0,560.2,
2025-10-24,0.0,560.3,
2025-10-31,0.0,560.1,
2025-11-07,0.0,567.1,
2025-11-14,0.0,555.0,
2025-11-21,0.0,552.6,
2025-11-28,0.0,544.2,
2025-12-05,0.0,517.2,
2025-12-12,0.0,575.9,
2025-12-19,0.0,565.4,
2025-12-26,0.0,544.8,
2026-01-09,0.0,534.7,
2026-01-16,0.0,533.9,
2026-01-23,0.0,498.0,
2026-01-30,6.8,440.9,64.84
2026-02-06,0.0,532.1,
2026-02-13,0.0,603.8,
2026-02-20,0.0,606.5,
2026-02-27,0.0,587.6,
2026-03-06,0.0,613.4,
2026-03-13,0.0,616.3,
2026-03-19,0.0,599.7,
2026-03-20,0.0,599700.0,
2026-03-27,0.0,576.3,
2026-04-03,0.0,596.0,
2026-04-10,0.0,645.9,
2026-04-17,0.0,687.5,
2026-04-24,0.0,686.4,
2026-05-01,0.0,670.4,
2026-05-15,0.0,706.6,
2026-05-22,0.0,702.2,
2026-05-29,0.0,622.2,
2026-06-05,0.0,559.9,
2026-06-12,0.0,544.7,
2026-06-19,0.0,543.7,
2026-06-26,0.0,538.2,
2026-07-17,0.0,540.2,
2026-07-24,0.0,524.0,
2026-07-31,0.0,516.1,
