week,margin_short,margin_long,ratio
2025-05-30,0.0,283.7,
2025-06-06,0.0,266.1,
2025-06-13,0.0,273.8,
2025-06-20,0.0,279.2,
2025-07-04,0.0,297.5,
2025-07-11,0.0,338.2,
2025-07-18,0.3,614.3,2047.67
2025-07-25,0.0,636.4,
2025-08-01,0.0,633.5,
2025-08-08,0.0,633.6,
2025-08-15,0.0,658.9,
2025-08-22,0.0,636.1,
2025-08-29,0.0,595.1,
2025-09-05,0.0,568.1,
2025-09-12,0.1,553.2,5532.0
2025-09-19,0.1,547.0,5470.0
2025-09-26,0.0,573.7,
2025-10-03,0.0,529.7,
2025-10-10,0.0,528.6,
2025-10-17,0.0,598.1,
2025-10-24,0.0,636.5,
2025-10-31,0.0,625.6,
2025-11-07,0.0,574.9,
2025-11-14,0.0,562.8,
2025-11-21,0.0,535.3,
2025-11-28,0.0,536.8,
2025-12-05,0.0,536.6,
2025-12-12,0.0,553.8,
2025-12-19,0.0,493.9,
2025-12-26,0.0,499.0,
2026-01-09,0.0,491.2,
2026-01-16,0.0,533.3,
2026-01-23,0.0,595.1,
2026-01-30,0.0,611.7,
2026-02-06,0.0,573.0,
2026-02-13,0.0,516.9,
2026-02-20,0.0,513.8,
2026-02-27,0.0,509.6,
2026-03-06,0.1,567.3,5673.0
2026-03-13,0.0,558.9,
2026-03-19,0.0,571.0,
2026-03-20,0.0,571000.0,
2026-03-27,0.0,582.1,
2026-04-03,0.0,554.6,
2026-04-10,0.0,561.7,
2026-04-17,0.0,555.8,
2026-04-24,0.0,553.8,
2026-05-01,0.0,544.1,
2026-05-15,0.0,539.9,
2026-05-22,0.0,532.8,
2026-05-29,0.0,533.7,
2026-06-05,0.0,526.0,
2026-06-12,0.0,506.1,
2026-06-19,0.0,501.9,
2026-06-26,0.0,498.9,
2026-07-17,0.0,513.8,
