week,margin_short,margin_long,ratio
2025-05-12,0.0,257.2,
2025-05-13,0.2,251.6,1258.0
2025-05-14,1.2,243.6,203.0
2025-05-15,3.8,238.0,62.63
2025-05-16,0.2,236.6,1183.0
2025-05-19,1.8,228.2,126.78
2025-05-20,0.2,215.8,1079.0
2025-05-21,3.2,213.4,66.69
2025-05-22,0.0,216.6,
2025-05-23,0.4,255.0,637.5
2025-05-26,0.0,273.6,
2025-05-27,0.0,290.0,
2025-05-28,0.0,329.8,
2025-05-29,0.0,337.4,
2025-05-30,0.8,368.4,460.5
2025-06-02,0.2,387.2,1936.0
2025-06-03,1.4,397.6,284.0
2025-06-04,1.2,415.0,345.83
2025-06-06,11.0,390.8,35.53
2025-06-13,2.6,553.8,213.0
2025-06-16,3.6,568.4,157.89
2025-06-17,1.4,570.2,407.29
2025-06-18,8.4,466.0,55.48
2025-06-19,0.2,529.4,2647.0
2025-06-20,0.6,520.6,867.67
2025-06-23,2.8,505.6,180.57
2025-06-24,0.2,524.0,2620.0
2025-06-25,1.4,574.8,410.57
2025-06-26,4.2,583.4,138.9
2025-06-27,1.2,550.8,459.0
2025-06-30,0.8,587.4,734.25
2025-07-01,4.8,586.2,122.13
2025-07-02,0.8,634.2,792.75
2025-07-03,0.4,619.2,1548.0
2025-07-04,0.0,637.2,
2025-07-07,0.6,652.8,1088.0
2025-07-08,0.0,654.6,
2025-07-09,0.0,679.2,
2025-07-10,0.2,675.4,3377.0
2025-07-11,1.4,662.0,472.86
2025-07-14,0.6,651.6,1086.0
2025-07-15,0.0,658.0,
2025-07-16,0.2,642.8,3214.0
2025-07-17,0.2,616.0,3080.0
2025-07-18,0.0,610.6,
2025-07-22,2.6,620.6,238.69
2025-07-23,0.8,628.2,785.25
2025-07-24,0.8,606.2,757.75
2025-07-25,0.2,601.6,3008.0
2025-07-28,2.4,591.8,246.58
2025-07-29,1.0,587.0,587.0
2025-07-30,2.0,579.8,289.9
2025-07-31,2.2,588.0,267.27
2025-08-01,1.6,579.4,362.13
2025-08-04,0.2,572.6,2863.0
2025-08-05,0.2,587.0,2935.0
2025-08-06,0.2,587.0,2935.0
2025-08-07,3.8,523.4,137.74
2025-08-08,0.0,536.8,
2025-08-12,0.2,543.8,2719.0
2025-08-13,2.0,544.0,272.0
2025-08-14,0.8,552.4,690.5
2025-08-15,1.0,537.0,537.0
2025-08-18,0.2,530.2,2651.0
2025-08-19,0.2,548.2,2741.0
2025-08-20,0.2,552.4,2762.0
