week,margin_short,margin_long,ratio
2025-05-12,1393.0,1599.1,1.15
2025-05-13,1423.2,1566.7,1.1
2025-05-14,1447.9,1599.2,1.1
2025-05-15,1447.0,1558.3,1.08
2025-05-16,1384.8,1570.3,1.13
2025-05-19,1354.7,1510.2,1.11
2025-05-20,1342.1,1530.1,1.14
2025-05-21,1335.0,1530.0,1.15
2025-05-22,1269.5,1590.8,1.25
2025-05-23,1213.8,1616.8,1.33
2025-05-26,1317.6,1473.3,1.12
2025-05-27,1292.4,1519.5,1.18
2025-05-28,1240.0,1542.8,1.24
2025-05-29,1207.4,1642.7,1.36
2025-05-30,1124.3,1747.3,1.55
2025-06-02,1094.2,1803.8,1.65
2025-06-03,1049.0,1831.6,1.75
2025-06-04,995.6,1877.7,1.89
2025-06-05,914.2,1873.2,2.05
2025-06-06,861.8,2164.5,2.51
2025-06-09,844.3,2203.6,2.61
2025-06-10,687.0,2072.4,3.02
2025-06-11,667.2,2262.4,3.39
2025-06-12,610.0,2672.4,4.38
2025-06-13,832.2,2019.5,2.43
2025-06-16,798.6,1896.6,2.37
2025-06-20,644.3,2333.7,3.62
2025-07-04,489.1,1872.2,3.83
2025-07-11,619.2,1816.0,2.93
2025-07-18,516.3,1939.9,3.76
2025-07-25,512.8,1700.2,3.32
2025-08-01,1903.8,1598.3,0.84
2025-08-06,2387.3,1803.7,0.76
2025-08-07,2866.0,1312.6,0.46
2025-08-08,2875.0,1355.2,0.47
2025-08-12,2637.6,1825.0,0.69
2025-08-13,2725.2,1855.9,0.68
2025-08-14,2731.0,1750.9,0.64
2025-08-15,3213.8,1348.0,0.42
2025-08-18,3393.3,1653.6,0.49
2025-08-19,3458.3,1651.6,0.48
2025-08-20,3116.2,1571.9,0.5
2025-08-21,3212.1,1580.5,0.49
2025-08-22,3073.9,1886.7,0.61
2025-08-25,3051.0,1923.1,0.63
2025-08-26,3050.1,1884.3,0.62
2025-08-27,3030.3,1884.7,0.62
2025-08-28,3014.8,1955.8,0.65
2025-08-29,3004.7,1953.0,0.65
2025-09-01,3008.3,1986.6,0.66
2025-09-02,2935.4,2153.2,0.73
2025-09-03,2887.4,2105.3,0.73
2025-09-04,2885.8,2111.3,0.73
2025-09-05,2854.0,2174.4,0.76
2025-09-08,2829.0,2401.1,0.85
2025-09-09,2813.3,2445.8,0.87
2025-09-10,2811.1,2440.9,0.87
2025-09-11,2824.2,2895.9,1.03
2025-09-12,2786.0,6567.0,2.36
2025-09-16,2693.7,7972.1,2.96
2025-09-17,2719.9,8333.9,3.06
2025-09-18,2774.6,9003.0,3.24
2025-09-19,2756.6,9447.6,3.43
2025-09-22,2849.7,9806.2,3.44
2025-09-24,2862.3,9978.0,3.49
2025-09-25,2901.9,10044.3,3.46
2025-09-26,2880.9,9913.9,3.44
2025-09-29,2852.2,10166.3,3.56
2025-09-30,3015.5,10329.4,3.43
2025-10-01,3072.0,10174.3,3.31
2025-10-02,3178.5,9968.2,3.14
2025-10-03,3224.9,9810.0,3.04
2025-10-06,3151.5,9905.7,3.14
2025-10-07,3183.3,9985.9,3.14
2025-10-08,3558.5,10075.2,2.83
2025-10-09,3529.6,10066.6,2.85
2025-10-10,3588.7,10303.8,2.87
2025-10-14,3614.0,10526.7,2.91
2025-10-15,4038.7,10548.0,2.61
2025-10-16,4169.8,10154.2,2.44
2025-10-17,4163.0,9939.0,2.39
2025-10-20,4057.1,10428.1,2.57
2025-10-21,3783.0,10004.2,2.64
2025-10-22,3781.4,10194.0,2.7
2025-10-23,3790.8,9966.5,2.63
2025-10-24,3737.6,10076.4,2.7
2025-10-27,3721.8,9923.7,2.67
2025-10-28,3802.2,9538.7,2.51
2025-10-29,3767.7,9385.6,2.49
2025-10-30,3771.8,9433.8,2.5
2025-10-31,3761.9,9231.6,2.45
2025-11-04,3739.8,9214.6,2.46
2025-11-05,3729.3,9418.5,2.53
2025-11-06,4045.7,9515.6,2.35
2025-11-07,4220.9,9415.8,2.23
2025-11-10,4414.0,9323.4,2.11
2025-11-11,4408.0,9322.9,2.11
2025-11-12,4431.7,9231.7,2.08
2025-11-13,4436.6,9251.1,2.09
2025-11-14,4430.9,9164.5,2.07
2025-11-17,4396.9,9220.7,2.1
2025-11-18,4897.7,9130.1,1.86
2025-11-19,4886.7,8991.8,1.84
2025-11-20,4878.3,9037.9,1.85
2025-11-21,4870.3,8894.0,1.83
2025-11-25,4866.6,8962.2,1.84
2025-11-26,4890.6,8794.6,1.8
2025-11-27,4890.1,8800.4,1.8
2025-11-28,4909.0,8785.7,1.79
2025-12-01,4623.8,8357.6,1.81
2025-12-02,4332.4,8380.7,1.93
2025-12-03,4089.4,8379.6,2.05
2025-12-04,4080.7,8461.7,2.07
2025-12-05,4180.6,8391.6,2.01
2025-12-08,4169.5,8542.7,2.05
2025-12-09,4176.7,8740.1,2.09
2025-12-10,4302.1,8747.7,2.03
2025-12-11,4390.9,8997.5,2.05
2025-12-12,4541.5,8832.7,1.94
2025-12-15,4502.2,8695.1,1.93
2025-12-16,4513.9,9083.0,2.01
2025-12-17,4478.3,8991.0,2.01
2025-12-18,4469.6,8892.7,1.99
2025-12-19,4509.3,9061.5,2.01
2025-12-22,4494.6,8976.4,2.0
2025-12-23,4503.0,9328.3,2.07
2025-12-24,4761.3,9356.9,1.97
2025-12-25,4721.2,9141.3,1.94
2025-12-26,4714.3,8794.7,1.87
2025-12-29,4647.6,9010.0,1.94
2025-12-30,4638.9,8917.3,1.92
2026-01-05,4648.9,8581.1,1.85
2026-01-06,4610.0,8261.9,1.79
2026-01-07,4604.5,8234.6,1.79
2026-01-08,4447.2,8194.5,1.84
2026-01-09,4484.6,8127.2,1.81
2026-01-13,4468.8,8062.3,1.8
2026-01-14,3487.6,8010.4,2.3
2026-01-16,3077.0,7782.8,2.53
2026-01-23,2585.0,7615.5,2.95
2026-01-30,2591.0,7570.2,2.92
2026-02-06,2568.2,6903.2,2.69
2026-02-13,2287.0,7508.9,3.28
2026-02-20,2275.2,7304.9,3.21
2026-02-27,2406.2,6764.6,2.81
2026-03-06,2895.9,6217.7,2.15
2026-03-13,3775.6,6204.7,1.64
2026-03-19,3620.1,5827.5,1.61
2026-03-20,3620100.0,5827500.0,1.61
2026-03-25,3656.9,5775.7,1.58
2026-03-26,3651.3,5701.7,1.56
2026-03-27,3682.1,5549.5,1.51
2026-03-30,3676.7,5449.7,1.48
2026-03-31,3657.0,5321.2,1.46
2026-04-01,3647.9,5157.2,1.41
2026-04-02,3646.7,5077.8,1.39
2026-04-03,3644.3,5025.2,1.38
2026-04-06,3643.4,4963.4,1.36
2026-04-07,3640.2,4912.1,1.35
2026-04-08,3629.9,4919.5,1.36
