week,margin_short,margin_long,ratio
2026-01-09,0.0,153.4,
2026-01-16,0.0,141.5,
2026-01-23,0.0,123.4,
2026-01-30,0.0,113.3,
2026-02-06,0.0,119.0,
2026-02-13,0.0,114.0,
2026-02-20,0.0,112.5,
2026-02-27,0.0,106.9,
2026-03-06,0.0,93.0,
2026-03-13,0.0,86.2,
2026-03-19,0.0,89.3,
2026-03-27,0.0,89.3,
2026-04-03,0.0,94.4,
2026-04-10,0.0,86.6,
2026-04-17,0.0,81.1,
2026-04-24,0.0,80.1,
2026-05-01,0.0,80.0,
2026-05-15,0.0,82.3,
2026-05-22,0.0,86.6,
2026-05-29,0.0,97.6,
2026-07-17,0.0,49.2,
2026-07-24,0.0,50.7,
2026-07-31,0.0,50.7,
2026-08-07,0.0,50.1,
2026-08-14,0.0,49.8,
2026-08-21,0.0,55.1,
2026-08-28,0.0,50.8,
